letter,font,scale_y_letter,scale_y_font,min_x,min_y,max_x,max_y
U,Trattatello,1.639344262,1.615598282,402,500,598,698
U,Trebuchet-BoldItalic,1.369863014,1.37166371,425,433,596,632
U,TrebuchetMS,1.369863014,1.375560028,431,433,569,633
U,Verdana,1.351351351,1.35818516,423,439,575,641
U,Waseem,1.351351351,1.357285039,429,425,570,625
U,WaseemLight,1.351351351,1.357285039,429,425,570,625
U,Webdings,1.351351351,1.261447211,380,444,624,630
U,Wingdings-Regular,1.388888889,1.469388249,414,420,584,632
U,Wingdings2,1.388888889,1.618312702,383,402,617,636
U,Wingdings3,1.724137931,1.899762496,370,429,630,649
U,Yantramanav-Regular,1.550387597,1.556239946,425,447,575,649
U,ZapfDingbatsITC,1.351351351,1.357285039,429,415,570,615
U,Zapfino,0.865800866,0.787688138,423,472,674,654
V,ACaslonPro-Regular,1.369863014,1.358742545,411,406,601,605
V,AGaramondPro-Regular,1.470588235,1.452846117,400,413,606,610
V,AdobeArabic-Regular,2.127659574,2.103309865,395,462,604,661
V,AdobeDevanagari-Regular,1.639344262,1.616004432,400,422,599,619
V,AdobeFanHeitiStd-Bold,1.307189542,1.294155249,421,415,579,613
V,AdobeFangsongStd-Regular,1.333333333,1.32935918,414,421,584,621
V,AdobeGothicStd-Bold,1.307189542,1.289151574,420,415,581,613
V,AdobeHebrew-Regular,1.481481481,1.469420142,398,412,601,610
V,AdobeHeitiStd-Regular,1.307189542,1.294155249,421,415,579,613
V,AdobeKaitiStd-Regular,1.333333333,1.328869443,414,421,584,621
V,AdobeMingStd-Light,1.351351351,1.353526288,398,421,601,621
V,AdobeMyungjoStd-Medium,1.360544218,1.369850432,405,424,593,625
V,AdobeNaskh-Medium,2.150537634,2.10559556,394,430,609,626
V,AdobeSongStd-Light,1.5625,1.551189852,395,443,605,640
V,AlBayan,1.388888889,1.357285039,415,439,586,634
V,AlNile,1.388888889,1.357285039,415,417,586,612
V,AlTarikh,1.388888889,1.357285039,415,380,586,575
V,AmericanTypewriter,1.459854015,1.449054543,392,437,606,635
V,AndaleMono,1.459854015,1.438215154,421,432,578,630
V,Apple-Chancery,1.438848921,1.370502132,417,468,600,659
V,AppleBraille,1.324503311,1.297086098,426,405,573,601
V,AppleColorEmoji,1.324503311,1.297086098,426,433,573,629
V,AppleGothic,1.282051282,1.267837982,414,414,588,613
V,AppleMyungjo,1.351351351,1.360017343,401,422,599,623
V,AppleSDGothicNeo-Regular,1.492537313,1.475586221,417,422,583,620
V,AppleSymbols,1.869158879,1.830990553,409,425,590,621
V,Arial-Black,1.398601399,1.382812535,392,454,607,652
V,ArialHebrew,1.388888889,1.357285039,415,403,586,598
V,ArialHebrewScholar,1.388888889,1.357285039,415,403,586,598
V,ArialMT,1.398601399,1.384324744,409,427,590,625
V,ArialNarrow,1.398601399,1.384324744,425,431,573,629
V,ArialRoundedMTBold,1.351351351,1.359660112,414,431,584,632
V,ArialUnicodeMS,1.398601399,1.384324744,409,450,590,648
V,Athelas-Regular,1.503759398,1.482612102,400,436,599,634
V,Avenir-Black,1.418439716,1.402208199,401,441,597,639
V,AvenirNext-Regular,1.418439716,1.402208199,413,441,586,639
V,AvenirNextCondensed-Regular,1.418439716,1.404325479,437,442,562,640
V,Ayuthaya,1.324503311,1.296293642,426,442,573,638
V,Baghdad,1.388888889,1.357285039,415,429,586,624
V,BanglaMN,1.324503311,1.331138612,403,444,596,644
V,BanglaSangamMN,1.470588235,1.450327477,420,420,579,617
V,Baskerville,1.470588235,1.465791626,393,438,605,636
V,Beirut,1.388888889,1.357285039,408,408,591,603
V,BigCaslon-Medium,1.379310345,1.375987339,399,431,600,630
V,BirchStd,1.342281879,1.342281879,456,400,544,600
V,BlackoakStd,1.342281879,1.33292108,262,400,737,600
V,BodoniOrnamentsITCTT,1.086956522,1.079973518,462,425,537,624
V,BodoniSvtyTwoITCTT-Book,1.408450704,1.402761642,407,436,594,635
V,BodoniSvtyTwoOSITCTT-Book,1.408450704,1.402761642,407,436,594,635
V,BodoniSvtyTwoSCITCTT-Book,1.408450704,1.402761642,407,436,594,635
V,BradleyHandITCTT-Bold,1.941747573,1.743291476,394,478,607,659
V,BrushScriptMT,1.459854015,1.403977306,408,446,582,640
V,BrushScriptStd,1.379310345,1.317108169,421,408,613,598
V,Chalkboard,1.449275362,1.444606263,415,447,583,647
V,ChalkboardSE-Regular,1.449275362,1.445019118,413,469,584,669
V,Chalkduster,1.025641026,1.243826212,412,401,588,644
V,Champagne&Limousines,1.449275362,1.426650747,426,422,574,618
V,ChaparralPro-Regular,1.526717557,1.51260868,404,416,596,615
V,CharlemagneStd-Bold,1.342281879,1.305029995,394,408,611,603
V,Charter-Black,1.492537313,1.467157678,392,447,606,643
V,Cochin,1.515151515,1.493294713,391,439,610,637
V,ComicSansMS,1.27388535,1.274499992,435,449,582,650
V,CooperBlackStd,1.379310345,1.370519828,384,401,617,599
V,Copperplate,1.904761905,1.866773092,384,446,616,642
V,CorsivaHebrew,1.388888889,1.357285039,415,389,586,584
V,Courier,1.709401709,1.704041755,400,431,600,630
V,CourierNewPS-BoldMT,1.694915254,1.664818891,392,441,607,638
V,CourierNewPSMT,1.754385965,1.72378469,398,446,600,643
V,DINAlternate-Bold,1.408450704,1.40062026,422,432,577,631
V,DINCondensed-Bold,1.408450704,1.40062026,446,400,553,599
V,Damascus,1.388888889,1.357285039,415,383,586,578
V,DamascusBold,1.388888889,1.357285039,408,383,591,578
V,DamascusLight,1.388888889,1.357285039,415,383,586,578
V,DamascusMedium,1.388888889,1.357285039,408,383,591,578
V,DamascusSemiBold,1.388888889,1.357285039,408,383,591,578
V,DecoTypeNaskh,1.388888889,1.357285039,415,464,586,659
V,DevanagariMT,1.481481481,1.484788007,397,441,599,641
V,DevanagariSangamMN,1.470588235,1.450327477,420,437,579,634
V,Didot,1.379310345,1.378915942,396,433,602,634
V,DiwanKufi,1.388888889,1.357285039,415,493,586,688
V,DiwanMishafi,1.388888889,1.357285039,415,411,586,606
V,DiwanMishafiGold,1.388888889,1.357285039,415,411,586,606
V,DiwanThuluth,1.388888889,1.357285039,415,441,586,636
V,EuphemiaUCAS,1.315789474,1.292772758,425,443,574,641
V,Farah,1.388888889,1.357285039,415,407,586,602
V,Farisi,1.388888889,1.357285039,415,454,586,649
V,Futura-Medium,1.234567901,1.29743116,413,439,586,649
V,GB18030Bitmap,1.324503311,1.297086098,426,449,573,645
V,GeezaPro,1.388888889,1.357285039,415,426,586,621
V,Geneva,1.324503311,1.298598776,408,433,590,629
V,Georgia,1.428571429,1.419786766,399,434,600,633
V,GiddyupStd,1.290322581,1.357023159,412,383,592,593
V,GillSans,1.459854015,1.437548279,413,436,586,633
V,GujaratiMT,1.481481481,1.484788007,397,438,599,638
V,GujaratiSangamMN,1.19760479,1.180331752,420,426,579,623
V,GurmukhiMN,1.515151515,1.517378862,403,447,596,648
V,GurmukhiSangamMN,1.470588235,1.450327477,420,447,579,644
V,Helvetica,1.398601399,1.378190854,415,409,587,606
V,HelveticaNeue,1.408450704,1.388134014,415,434,585,632
V,Herculanum,1.666666667,1.610751794,363,434,635,627
V,HiraKakuPro-W3,1.315789474,1.298314558,410,415,589,613
V,HiraKakuProN-W3,1.315789474,1.298314558,410,415,589,613
V,HiraKakuStd-W8,1.19760479,1.182450884,400,415,599,611
V,HiraKakuStdN-W8,1.19760479,1.182450884,400,415,599,611
V,HiraMaruPro-W4,1.265822785,1.260407766,417,414,582,614
V,HiraMaruProN-W4,1.265822785,1.260407766,417,414,582,614
V,HiraMinPro-W3,1.369863014,1.363849566,402,414,597,613
V,HiraMinProN-W3,1.369863014,1.363849566,402,414,597,613
V,HiraginoSans-W3,1.315789474,1.298314558,410,415,589,613
V,HiraginoSansGB-W3,1.315789474,1.298314558,410,415,589,613
V,HoboStd,1.169590643,1.186206022,428,404,572,607
V,HoeflerText-Regular,1.408450704,1.394658692,393,408,607,607
V,ITFDevanagari-Book,1.481481481,1.484788007,397,459,599,659
V,ITFDevanagariMarathi-Book,1.481481481,1.484788007,397,459,599,659
V,Impact,1.265822785,1.250172339,433,429,567,626
V,InaiMathi,1.515151515,1.495677989,426,430,574,627
V,IowanOldStyle-Black,1.418439716,1.389171953,383,450,616,646
V,Kailasa,1.388888889,1.357285039,415,419,586,614
V,KannadaMN,1.515151515,1.5168707,406,438,596,639
V,KannadaSangamMN,1.470588235,1.450327477,420,444,579,641
V,Kefa-Regular,1.481481481,1.46354013,407,441,591,639
V,KhmerMN,1.694915254,1.700078846,403,471,597,672
V,KhmerSangamMN,1.449275362,1.428489768,420,463,579,660
V,KohinoorBangla-Regular,1.428571429,1.410059006,417,451,581,648
V,KohinoorDevanagari-Regular,1.428571429,1.410059006,417,451,581,648
V,KohinoorTelugu-Regular,1.428571429,1.410059006,417,451,581,648
V,Kokonor,1.438848921,1.370502132,417,457,600,648
V,KozGoPr6N-Regular,1.315789474,1.298494376,424,416,577,614
V,KozGoPro-Regular,1.315789474,1.298494376,424,416,577,614
V,KozMinPr6N-Regular,1.333333333,1.328869443,414,421,584,621
V,KozMinPro-Regular,1.333333333,1.328869443,414,421,584,621
V,Krungthep,1.342281879,1.336994856,433,434,566,634
V,KufiStandardGK,1.388888889,1.357285039,415,432,586,627
V,LaoMN,1.515151515,1.517378862,403,438,596,639
V,LaoSangamMN,1.470588235,1.450327477,420,448,579,645
V,LetterGothicStd,1.379310345,1.37754756,444,404,553,604
V,LithosPro-Regular,1.333333333,1.37731798,403,403,601,609
V,Lucida Bright Demibold,1.369863014,1.353740375,398,433,601,631
V,Lucida Bright Demibold Italic,1.369863014,1.351518297,410,433,612,631
V,Lucida Bright Italic,1.369863014,1.351297139,417,433,609,631
V,Lucida Bright Regular,1.369863014,1.353377016,405,433,594,631
V,Lucida Sans Demibold,1.388888889,1.357285039,408,434,591,629
V,Lucida Sans Regular,1.388888889,1.357285039,415,433,586,628
V,Lucida Sans Typewriter Bold,1.388888889,1.364795884,419,432,580,629
V,Lucida Sans Typewriter Regular,1.388888889,1.364071561,419,432,580,629
V,LucidaBright,1.369863014,1.353377016,405,433,594,631
V,LucidaGrande,1.388888889,1.357285039,415,435,586,630
V,LucidaSans,1.388888889,1.357285039,415,433,586,628
V,Luminari-Regular,1.351351351,1.218172745,403,444,607,625
V,MalayalamMN,1.515151515,1.517378862,403,456,596,657
V,MalayalamSangamMN,1.470588235,1.450327477,420,420,579,617
V,Marion-Regular,1.481481481,1.481397248,399,407,598,608
V,MarkerFelt-Thin,1.183431953,1.175298302,437,410,563,609
V,Menlo-Regular,1.379310345,1.359633448,425,428,574,626
V,MesquiteStd,1.307189542,1.303533068,463,401,536,601
V,MicrosoftSansSerif,1.398601399,1.384324744,409,429,590,627
V,MinionPro-Regular,1.526717557,1.504111734,399,414,600,612
V,Monaco,1.324503311,1.297086098,426,433,573,629
V,MonotypeGurmukhi,1.388888889,1.357285039,415,422,586,617
V,Montserrat-Regular,1.438848921,1.421263326,401,439,598,637
V,Mshtakan,1.481481481,1.484788007,397,436,599,636
V,MshtakanBold,1.438848921,1.443884217,400,433,598,634
V,MshtakanBoldOblique,1.459854015,1.460703649,417,435,606,636
V,MshtakanOblique,1.492537313,1.503372519,430,438,614,640
V,Muna,1.388888889,1.357285039,415,404,586,599
V,MunaBlack,1.388888889,1.357285039,408,404,591,599
V,MunaBold,1.388888889,1.357285039,408,404,591,599
V,MyanmarMN,1.515151515,1.517378862,403,451,596,652
V,MyanmarSangamMN,1.470588235,1.450327477,420,436,579,633
V,MyriadArabic-Regular,2.083333333,2.058044128,418,441,583,639
V,MyriadHebrew-Regular,1.492537313,1.470704313,418,412,582,610
V,MyriadPro-Regular,1.492537313,1.471506347,419,412,582,610
V,Nadeem,1.388888889,1.357285039,415,429,586,624
V,NewPeninimMT,1.388888889,1.357285039,415,403,586,598
V,Noteworthy-Light,1.111111111,1.125474972,438,444,560,647
V,NotoNastaliqUrdu,1.388888889,1.357285039,415,563,586,758
V,NuevaStd-Cond,1.612903226,1.599716912,434,411,570,609
V,OCRAStd,1.290322581,1.290004454,436,400,563,600
V,Optima-Regular,1.459854015,1.423112574,409,435,590,631
V,OratorStd,1.449275362,1.481003851,439,397,560,602
V,OriyaMN,1.515151515,1.517378862,403,438,596,639
V,OriyaSangamMN,1.257861635,1.24021996,420,433,580,630
V,PTMono-Regular,1.438848921,1.412577162,419,427,580,625
V,PTSans-Regular,1.408450704,1.40528931,419,430,580,630
V,PTSerif-Regular,1.408450704,1.395899657,405,446,595,645
V,Palatino-Roman,1.438848921,1.408397709,400,420,596,617
V,Papyrus,1.492537313,1.474158176,414,444,583,642
V,Phosphate-Inline,1.503759398,1.487611505,397,442,603,640
V,PingFangHK-Regular,1.408450704,1.391330364,412,449,587,647
V,PingFangSC-Regular,1.408450704,1.391330364,412,449,587,647
V,PingFangTC-Regular,1.408450704,1.391330364,412,449,587,647
V,PlantagenetCherokee,1.449275362,1.431334656,395,407,604,605
V,PoplarStd,1.342281879,1.335955608,434,402,565,602
V,PrestigeEliteStd-Bd,1.639344262,1.642658376,410,410,589,611
V,Raanana,1.481481481,1.484788007,397,410,599,610
V,RaananaBold,1.438848921,1.443884217,400,408,598,609
V,Roboto-Regular,1.408450704,1.392625746,414,431,584,629
V,Rockwell-Regular,1.342281879,1.328011744,397,395,602,593
V,RosewoodStd-Regular,1.333333333,1.328300786,430,414,589,614
V,STHeitiSC-Medium,1.333333333,1.347612508,411,403,588,605
V,STHeitiTC-Medium,1.333333333,1.347612508,411,403,588,605
V,STIXGeneral-Regular,1.481481481,1.484381136,397,460,599,660
V,STIXIntegralsD-Regular,1.388888889,1.357285039,415,600,586,795
V,STIXIntegralsSm-Regular,1.388888889,1.357285039,415,447,586,642
V,STIXIntegralsUp-Regular,1.388888889,1.357285039,415,447,586,642
V,STIXIntegralsUpD-Regular,1.388888889,1.357285039,415,600,586,795
V,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,415,447,586,642
V,STIXNonUnicode-Regular,1.388888889,1.357285039,415,501,586,696
V,STIXSizeFiveSym-Regular,1.388888889,1.357285039,415,435,586,630
V,STIXSizeFourSym-Regular,1.388888889,1.357285039,415,657,586,852
V,STIXSizeOneSym-Regular,1.388888889,1.357285039,415,520,586,715
V,STIXSizeThreeSym-Regular,1.388888889,1.357285039,415,657,586,852
V,STIXSizeTwoSym-Regular,1.388888889,1.357285039,415,588,586,783
V,STIXVariants-Regular,1.388888889,1.357285039,415,447,586,642
V,STSong,1.538461538,1.529925851,393,421,603,620
V,STSongti-SC-Regular,1.538461538,1.529925851,395,452,606,651
V,Sana,1.388888889,1.357285039,415,406,586,601
V,Sathu,1.324503311,1.298598776,409,421,591,617
V,SavoyeLetPlain,1.515151515,1.471140498,429,409,591,604
V,Seravek,1.503759398,1.471667718,416,440,584,635
V,ShreeDev0714,1.360544218,1.344704084,421,426,578,624
V,SignPainter-HouseScript,1.5625,1.56017636,450,417,599,616
V,Silom,1.342281879,1.336994856,433,428,566,628
V,SinhalaMN,1.515151515,1.517378862,403,438,596,639
V,SinhalaSangamMN,1.470588235,1.450327477,420,451,579,648
V,Skia-Regular,1.481481481,1.501613838,402,417,597,619
V,SnellRoundhand,1.388888889,1.334622192,459,435,661,628
V,StencilStd,1.342281879,1.327682022,414,400,588,599
V,SukhumvitSet-Medium,1.492537313,1.472849679,414,464,584,662
V,Superclarendon-Regular,1.351351351,1.330767393,392,433,606,630
V,Symbol,1.388888889,1.357285039,415,399,586,594
V,Tahoma,1.379310345,1.35818516,418,439,582,636
V,TamilMN,1.515151515,1.517378862,403,438,596,639
V,TamilSangamMN,1.470588235,1.450327477,420,412,579,609
V,TektonPro-Bold,1.550387597,1.50678574,426,410,582,605
V,TeluguMN,1.515151515,1.517378862,403,438,596,639
V,TeluguSangamMN,1.369863014,1.349660484,419,435,579,633
V,Thonburi,1.324503311,1.297495346,410,444,590,640
V,Times-Roman,1.481481481,1.484788007,397,415,599,615
V,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,395,436,604,637
V,TimesNewRomanPSMT,1.481481481,1.482508729,395,436,603,637
V,TrajanPro-Regular,1.298701299,1.281950371,398,403,602,600
V,Trattatello,1.639344262,1.615598282,393,503,608,701
V,Trebuchet-BoldItalic,1.379310345,1.37166371,437,433,606,631
V,TrebuchetMS,1.379310345,1.375560028,420,433,578,632
V,Verdana,1.379310345,1.35818516,410,439,589,636
V,Waseem,1.388888889,1.357285039,415,425,586,620
V,WaseemLight,1.388888889,1.357285039,415,425,586,620
V,Webdings,1.398601399,1.261447211,412,449,591,629
V,Wingdings-Regular,1.388888889,1.469388249,414,420,584,632
V,Wingdings2,1.388888889,1.618312702,383,402,617,636
V,Wingdings3,6.060606061,1.899762496,415,677,585,741
V,Yantramanav-Regular,1.57480315,1.556239946,414,447,584,645
V,ZapfDingbatsITC,1.388888889,1.357285039,415,415,586,610
V,Zapfino,0.743494424,0.787688138,439,442,666,655
W,ACaslonPro-Regular,1.369863014,1.358742545,353,406,646,605
W,AGaramondPro-Regular,1.470588235,1.452846117,358,413,649,610
W,AdobeArabic-Regular,2.127659574,2.103309865,352,462,646,661
W,AdobeDevanagari-Regular,1.639344262,1.616004432,360,422,640,619
W,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,385,415,616,613
W,AdobeFangsongStd-Regular,1.333333333,1.32935918,371,421,627,621
W,AdobeGothicStd-Bold,1.307189542,1.289151574,385,415,615,613
W,AdobeHebrew-Regular,1.481481481,1.469420142,357,412,643,610
W,AdobeHeitiStd-Regular,1.315789474,1.294155249,385,415,616,613
W,AdobeKaitiStd-Regular,1.333333333,1.328869443,371,421,627,621
W,AdobeMingStd-Light,1.351351351,1.353526288,384,421,617,621
W,AdobeMyungjoStd-Medium,1.360544218,1.369850432,372,424,623,625
W,AdobeNaskh-Medium,2.150537634,2.10559556,352,430,650,626
W,AdobeSongStd-Light,1.5625,1.551189852,354,443,644,640
W,AlBayan,1.388888889,1.357285039,384,439,615,634
W,AlNile,1.388888889,1.357285039,384,417,615,612
W,AlTarikh,1.388888889,1.357285039,384,380,615,575
W,AmericanTypewriter,1.449275362,1.449054543,363,435,635,635
W,AndaleMono,1.459854015,1.438215154,420,432,580,630
W,Apple-Chancery,1.428571429,1.370502132,391,468,628,659
W,AppleBraille,1.324503311,1.297086098,425,405,573,601
W,AppleColorEmoji,1.324503311,1.297086098,425,433,573,629
W,AppleGothic,1.282051282,1.267837982,372,414,626,613
W,AppleMyungjo,1.351351351,1.360017343,370,422,630,623
W,AppleSDGothicNeo-Regular,1.492537313,1.475586221,382,422,617,620
W,AppleSymbols,1.869158879,1.830990553,386,425,613,621
W,Arial-Black,1.398601399,1.382812535,361,454,639,652
W,ArialHebrew,1.388888889,1.357285039,384,403,615,598
W,ArialHebrewScholar,1.388888889,1.357285039,384,403,615,598
W,ArialMT,1.398601399,1.384324744,372,427,627,625
W,ArialNarrow,1.398601399,1.384324744,396,431,605,629
W,ArialRoundedMTBold,1.351351351,1.359660112,376,431,622,632
W,ArialUnicodeMS,1.398601399,1.384324744,372,450,627,648
W,Athelas-Regular,1.481481481,1.482612102,354,434,645,634
W,Avenir-Black,1.418439716,1.402208199,359,441,640,639
W,AvenirNext-Regular,1.418439716,1.402208199,367,441,632,639
W,AvenirNextCondensed-Regular,1.418439716,1.404325479,402,442,598,640
W,Ayuthaya,1.324503311,1.296293642,425,442,573,638
W,Baghdad,1.388888889,1.357285039,384,429,615,624
W,BanglaMN,1.342281879,1.331138612,365,444,634,641
W,BanglaSangamMN,1.470588235,1.450327477,379,420,619,617
W,Baskerville,1.470588235,1.465791626,361,438,637,636
W,Beirut,1.388888889,1.357285039,380,408,620,603
W,BigCaslon-Medium,1.388888889,1.375987339,356,431,644,629
W,BirchStd,1.342281879,1.342281879,438,400,562,600
W,BlackoakStd,1.342281879,1.33292108,190,400,809,600
W,BodoniOrnamentsITCTT,1.092896175,1.079973518,453,425,545,623
W,BodoniSvtyTwoITCTT-Book,1.408450704,1.402761642,365,435,636,635
W,BodoniSvtyTwoOSITCTT-Book,1.408450704,1.402761642,365,435,636,635
W,BodoniSvtyTwoSCITCTT-Book,1.408450704,1.402761642,365,435,636,635
W,BradleyHandITCTT-Bold,1.801801802,1.743291476,341,465,672,661
W,BrushScriptMT,1.57480315,1.403977306,391,455,622,633
W,BrushScriptStd,1.418439716,1.317108169,384,409,648,594
W,Chalkboard,1.418439716,1.444606263,361,446,628,649
W,ChalkboardSE-Regular,1.418439716,1.445019118,359,468,628,671
W,Chalkduster,1.19047619,1.243826212,397,429,602,639
W,Champagne&Limousines,1.449275362,1.426650747,389,422,611,618
W,ChaparralPro-Regular,1.503759398,1.51260868,369,415,635,616
W,CharlemagneStd-Bold,1.324503311,1.305029995,355,408,645,605
W,Charter-Black,1.492537313,1.467157678,351,447,644,643
W,Cochin,1.515151515,1.493294713,347,439,655,637
W,ComicSansMS,1.265822785,1.274499992,384,451,627,652
W,CooperBlackStd,1.379310345,1.370519828,350,401,651,599
W,Copperplate,1.904761905,1.866773092,335,446,664,642
W,CorsivaHebrew,1.388888889,1.357285039,384,389,615,584
W,Courier,1.739130435,1.704041755,398,431,601,628
W,CourierNewPS-BoldMT,1.694915254,1.664818891,396,441,603,638
W,CourierNewPSMT,1.754385965,1.72378469,402,446,596,643
W,DINAlternate-Bold,1.408450704,1.40062026,387,432,613,631
W,DINCondensed-Bold,1.408450704,1.40062026,421,400,578,599
W,Damascus,1.388888889,1.357285039,384,383,615,578
W,DamascusBold,1.388888889,1.357285039,380,383,620,578
W,DamascusLight,1.388888889,1.357285039,384,383,615,578
W,DamascusMedium,1.388888889,1.357285039,380,383,620,578
W,DamascusSemiBold,1.388888889,1.357285039,380,383,620,578
W,DecoTypeNaskh,1.388888889,1.357285039,384,464,615,659
W,DevanagariMT,1.481481481,1.484788007,361,441,636,641
W,DevanagariSangamMN,1.470588235,1.450327477,379,437,619,634
W,Didot,1.379310345,1.378915942,349,433,651,634
W,DiwanKufi,1.388888889,1.357285039,384,493,615,688
W,DiwanMishafi,1.388888889,1.357285039,384,411,615,606
W,DiwanMishafiGold,1.388888889,1.357285039,384,411,615,606
W,DiwanThuluth,1.388888889,1.357285039,384,441,615,636
W,EuphemiaUCAS,1.315789474,1.292772758,391,443,607,641
W,Farah,1.388888889,1.357285039,384,407,615,602
W,Farisi,1.388888889,1.357285039,384,454,615,649
W,Futura-Medium,1.19047619,1.29743116,364,430,636,647
W,GB18030Bitmap,1.324503311,1.297086098,425,449,573,645
W,GeezaPro,1.388888889,1.357285039,384,426,615,621
W,Geneva,1.324503311,1.298598776,386,433,613,629
W,Georgia,1.428571429,1.419786766,360,434,642,633
W,GiddyupStd,1.503759398,1.357023159,388,412,618,593
W,GillSans,1.459854015,1.437548279,350,436,649,633
W,GujaratiMT,1.481481481,1.484788007,361,438,636,638
W,GujaratiSangamMN,1.19760479,1.180331752,379,426,619,623
W,GurmukhiMN,1.526717557,1.517378862,365,447,634,645
W,GurmukhiSangamMN,1.470588235,1.450327477,379,447,619,644
W,Helvetica,1.398601399,1.378190854,375,409,626,606
W,HelveticaNeue,1.408450704,1.388134014,374,434,625,632
W,Herculanum,1.639344262,1.610751794,352,434,650,630
W,HiraKakuPro-W3,1.315789474,1.298314558,372,415,627,613
W,HiraKakuProN-W3,1.315789474,1.298314558,372,415,627,613
W,HiraKakuStd-W8,1.19760479,1.182450884,370,415,629,611
W,HiraKakuStdN-W8,1.19760479,1.182450884,370,415,629,611
W,HiraMaruPro-W4,1.265822785,1.260407766,378,415,621,614
W,HiraMaruProN-W4,1.265822785,1.260407766,378,415,621,614
W,HiraMinPro-W3,1.369863014,1.363849566,365,414,634,613
W,HiraMinProN-W3,1.369863014,1.363849566,365,414,634,613
W,HiraginoSans-W3,1.315789474,1.298314558,372,415,627,613
W,HiraginoSansGB-W3,1.315789474,1.298314558,372,415,627,613
W,HoboStd,1.169590643,1.186206022,402,404,596,607
W,HoeflerText-Regular,1.408450704,1.394658692,343,408,656,607
W,ITFDevanagari-Book,1.481481481,1.484788007,361,459,636,659
W,ITFDevanagariMarathi-Book,1.481481481,1.484788007,361,459,636,659
W,Impact,1.265822785,1.250172339,398,429,601,626
W,InaiMathi,1.515151515,1.495677989,392,430,606,627
W,IowanOldStyle-Black,1.428571429,1.389171953,341,449,659,645
W,Kailasa,1.388888889,1.357285039,384,419,615,614
W,KannadaMN,1.526717557,1.5168707,367,438,634,636
W,KannadaSangamMN,1.470588235,1.450327477,379,444,619,641
W,Kefa-Regular,1.481481481,1.46354013,369,441,630,639
W,KhmerMN,1.724137931,1.700078846,365,471,635,669
W,KhmerSangamMN,1.449275362,1.428489768,378,463,618,660
W,KohinoorBangla-Regular,1.428571429,1.410059006,371,451,627,648
W,KohinoorDevanagari-Regular,1.428571429,1.410059006,371,451,627,648
W,KohinoorTelugu-Regular,1.428571429,1.410059006,371,451,627,648
W,Kokonor,1.428571429,1.370502132,391,457,628,648
W,KozGoPr6N-Regular,1.315789474,1.298494376,385,417,617,614
W,KozGoPro-Regular,1.315789474,1.298494376,385,417,617,614
W,KozMinPr6N-Regular,1.333333333,1.328869443,371,421,627,621
W,KozMinPro-Regular,1.333333333,1.328869443,371,421,627,621
W,Krungthep,1.342281879,1.336994856,389,434,611,634
W,KufiStandardGK,1.388888889,1.357285039,384,432,615,627
W,LaoMN,1.526717557,1.517378862,365,438,634,636
W,LaoSangamMN,1.470588235,1.450327477,379,448,619,645
W,LetterGothicStd,1.379310345,1.37754756,437,404,560,604
W,LithosPro-Regular,1.351351351,1.37731798,365,404,644,609
W,Lucida Bright Demibold,1.369863014,1.353740375,371,433,629,631
W,Lucida Bright Demibold Italic,1.369863014,1.351518297,384,433,637,631
W,Lucida Bright Italic,1.369863014,1.351297139,388,433,637,631
W,Lucida Bright Regular,1.369863014,1.353377016,375,433,625,631
W,Lucida Sans Demibold,1.388888889,1.357285039,380,434,620,629
W,Lucida Sans Regular,1.388888889,1.357285039,384,433,615,628
W,Lucida Sans Typewriter Bold,1.388888889,1.364795884,418,432,581,629
W,Lucida Sans Typewriter Regular,1.388888889,1.364071561,420,432,580,629
W,LucidaBright,1.369863014,1.353377016,375,433,625,631
W,LucidaGrande,1.388888889,1.357285039,384,435,615,630
W,LucidaSans,1.388888889,1.357285039,384,433,615,628
W,Luminari-Regular,1.360544218,1.218172745,375,443,637,623
W,MalayalamMN,1.526717557,1.517378862,365,456,634,654
W,MalayalamSangamMN,1.470588235,1.450327477,379,420,619,617
W,Marion-Regular,1.481481481,1.481397248,363,407,638,608
W,MarkerFelt-Thin,1.117318436,1.175298302,390,405,608,615
W,Menlo-Regular,1.379310345,1.359633448,418,428,581,626
W,MesquiteStd,1.307189542,1.303533068,446,401,554,601
W,MicrosoftSansSerif,1.398601399,1.384324744,372,429,627,627
W,MinionPro-Regular,1.526717557,1.504111734,358,414,641,612
W,Monaco,1.324503311,1.297086098,425,433,573,629
W,MonotypeGurmukhi,1.388888889,1.357285039,384,422,615,617
W,Montserrat-Regular,1.438848921,1.421263326,352,439,647,637
W,Mshtakan,1.481481481,1.484788007,361,436,636,636
W,MshtakanBold,1.438848921,1.443884217,361,433,639,633
W,MshtakanBoldOblique,1.459854015,1.460703649,384,435,639,636
W,MshtakanOblique,1.492537313,1.503372519,396,438,647,640
W,Muna,1.388888889,1.357285039,384,404,615,599
W,MunaBlack,1.388888889,1.357285039,380,404,620,599
W,MunaBold,1.388888889,1.357285039,380,404,620,599
W,MyanmarMN,1.526717557,1.517378862,365,451,634,649
W,MyanmarSangamMN,1.470588235,1.450327477,379,436,619,633
W,MyriadArabic-Regular,2.083333333,2.058044128,380,441,622,639
W,MyriadHebrew-Regular,1.492537313,1.470704313,380,412,622,610
