letter,font,min_x,min_y,max_x,max_y
W,Georgia,401,453,599,593
W,GiddyupStd,417,436,587,569
W,GillSans,396,455,604,592
W,GujaratiMT,406,458,592,593
W,GujaratiSangamMN,398,437,601,604
W,GurmukhiMN,411,465,588,596
W,GurmukhiSangamMN,417,463,582,599
W,Helvetica,409,433,591,576
W,HelveticaNeue,409,453,589,595
W,Herculanum,409,459,593,581
W,HiraKakuPro-W3,401,434,597,586
W,HiraKakuProN-W3,401,434,597,586
W,HiraKakuStd-W8,390,427,609,594
W,HiraKakuStdN-W8,390,427,609,594
W,HiraMaruPro-W4,404,432,596,590
W,HiraMaruProN-W4,404,432,596,590
W,HiraMinPro-W3,401,436,598,582
W,HiraMinProN-W3,401,436,598,582
W,HiraginoSans-W3,401,434,597,586
W,HiraginoSansGB-W3,401,434,597,586
W,HoboStd,418,419,581,590
W,HoeflerText-Regular,388,435,612,577
W,ITFDevanagari-Book,406,472,592,607
W,ITFDevanagariMarathi-Book,406,472,592,607
W,Impact,419,442,581,600
W,InaiMathi,428,452,571,584
W,IowanOldStyle-Black,385,464,613,604
W,Kailasa,414,440,584,584
W,KannadaMN,412,460,589,591
W,KannadaSangamMN,417,461,582,597
W,Kefa-Regular,411,460,589,595
W,KhmerMN,420,483,578,599
W,KhmerSangamMN,415,473,583,611
W,KohinoorBangla-Regular,408,464,590,604
W,KohinoorDevanagari-Regular,408,464,590,604
W,KohinoorTelugu-Regular,408,464,590,604
W,Kokonor,420,469,593,609
W,KozGoPr6N-Regular,411,435,589,587
W,KozGoPro-Regular,411,435,589,587
W,KozMinPr6N-Regular,403,440,596,590
W,KozMinPro-Regular,403,440,596,590
W,Krungthep,416,452,583,601
W,KufiStandardGK,414,450,584,594
W,LaoMN,411,460,588,591
W,LaoSangamMN,417,464,582,600
W,LetterGothicStd,454,431,543,576
W,LithosPro-Regular,401,431,605,579
W,Lucida Bright Demibold,405,451,595,597
W,Lucida Bright Demibold Italic,433,451,621,597
W,Lucida Bright Italic,436,451,620,597
W,Lucida Bright Regular,408,451,592,597
W,Lucida Sans Demibold,412,451,588,595
W,Lucida Sans Regular,414,450,584,594
W,Lucida Sans Typewriter Bold,440,450,559,594
W,Lucida Sans Typewriter Regular,441,451,558,595
W,LucidaBright,408,451,592,597
W,LucidaGrande,414,452,584,596
W,LucidaSans,414,450,584,594
W,Luminari-Regular,397,454,612,601
W,MalayalamMN,411,471,588,602
W,MalayalamSangamMN,417,445,582,581
W,Marion-Regular,408,437,593,572
W,MarkerFelt-Thin,406,419,592,598
W,Menlo-Regular,440,447,560,592
W,MesquiteStd,459,424,541,577
W,MicrosoftSansSerif,408,449,592,592
W,MinionPro-Regular,406,443,594,574
W,Monaco,442,448,557,599
W,MonotypeGurmukhi,414,442,584,586
W,Montserrat-Regular,396,457,603,596
W,Mshtakan,406,457,592,592
W,MshtakanBold,403,454,596,593
W,MshtakanBoldOblique,420,456,595,593
W,MshtakanOblique,431,459,598,593
W,Muna,414,429,584,573
W,MunaBlack,412,429,588,573
W,MunaBold,412,429,588,573
W,MyanmarMN,411,468,588,599
W,MyanmarSangamMN,417,456,582,592
W,MyriadArabic-Regular,442,471,559,567
W,MyriadHebrew-Regular,417,440,582,574
W,MyriadPro-Regular,418,440,582,574
W,Nadeem,414,447,584,591
W,NewPeninimMT,414,428,584,572
W,Noteworthy-Light,432,453,566,630
W,NotoNastaliqUrdu,414,546,584,690
W,NuevaStd-Cond,438,444,564,568
W,OCRAStd,450,422,549,577
W,Optima-Regular,402,455,597,592
W,OratorStd,458,431,541,569
W,OriyaMN,411,460,588,591
W,OriyaSangamMN,402,445,596,604
W,PTMono-Regular,443,449,556,588
W,PTSans-Regular,418,450,580,592
W,PTSerif-Regular,407,462,593,604
W,Palatino-Roman,402,442,596,584
W,Papyrus,423,459,577,596
W,Phosphate-Inline,409,460,590,593
W,PingFangHK-Regular,408,463,591,605
W,PingFangSC-Regular,408,463,591,605
W,PingFangTC-Regular,408,463,591,605
W,PlantagenetCherokee,403,433,597,572
W,PoplarStd,438,427,562,576
W,PrestigeEliteStd-Bd,444,446,555,568
W,Raanana,406,439,592,574
W,RaananaBold,403,436,596,575
W,Roboto-Regular,417,450,584,592
W,Rockwell-Regular,391,420,608,569
W,RosewoodStd-Regular,431,435,582,585
W,STHeitiSC-Medium,411,427,588,577
W,STHeitiTC-Medium,411,427,588,577
W,STIXGeneral-Regular,407,473,592,608
W,STIXIntegralsD-Regular,414,574,584,718
W,STIXIntegralsSm-Regular,414,461,584,605
W,STIXIntegralsUp-Regular,414,461,584,605
W,STIXIntegralsUpD-Regular,414,574,584,718
W,STIXIntegralsUpSm-Regular,414,461,584,605
W,STIXNonUnicode-Regular,414,500,584,644
W,STIXSizeFiveSym-Regular,414,451,584,595
W,STIXSizeFourSym-Regular,414,616,584,760
W,STIXSizeOneSym-Regular,414,514,584,658
W,STIXSizeThreeSym-Regular,414,616,584,760
W,STIXSizeTwoSym-Regular,414,565,584,709
W,STIXVariants-Regular,414,461,584,605
W,STSong,408,448,588,578
W,STSongti-SC-Regular,409,468,589,598
W,Sana,414,430,584,574
W,Sathu,412,439,586,590
W,SavoyeLetPlain,429,438,580,571
W,Seravek,410,459,589,592
W,ShreeDev0714,411,445,588,592
W,SignPainter-HouseScript,444,446,591,574
W,Silom,416,446,583,595
W,SinhalaMN,411,460,588,591
W,SinhalaSangamMN,417,466,582,602
W,Skia-Regular,403,445,597,578
W,SnellRoundhand,442,451,642,595
W,StencilStd,411,425,589,574
W,SukhumvitSet-Medium,418,476,582,610
W,Superclarendon-Regular,386,449,614,597
W,Symbol,414,426,584,570
W,Tahoma,412,455,587,600
W,TamilMN,411,460,588,591
W,TamilSangamMN,417,439,582,575
W,TektonPro-Bold,427,436,574,571
W,TeluguMN,411,460,588,591
W,TeluguSangamMN,411,452,589,598
W,Thonburi,412,457,586,608
W,Times-Roman,406,442,592,577
W,TimesNewRomanPS-BoldMT,401,457,598,592
W,TimesNewRomanPSMT,408,457,593,592
W,TrajanPro-Regular,387,424,612,578
W,Trattatello,403,502,598,626
W,Trebuchet-BoldItalic,428,450,604,595
W,TrebuchetMS,416,450,584,595
W,Verdana,410,455,589,600
W,Waseem,414,445,584,589
W,WaseemLight,414,445,584,589
W,Webdings,458,447,533,589
W,Wingdings-Regular,444,445,555,589
W,Wingdings2,427,440,572,584
W,Wingdings3,446,593,554,626
W,Yantramanav-Regular,425,466,574,593
W,ZapfDingbatsITC,414,437,584,581
W,Zapfino,360,437,846,698
X,ACaslonPro-Regular,425,431,571,574
X,AGaramondPro-Regular,433,440,570,573
X,AdobeArabic-Regular,452,482,549,574
X,AdobeDevanagari-Regular,441,451,560,571
X,AdobeFanHeitiStd-Bold,443,435,556,587
X,AdobeFangsongStd-Regular,435,440,564,587
X,AdobeGothicStd-Bold,442,434,558,587
X,AdobeHebrew-Regular,433,440,568,572
X,AdobeHeitiStd-Regular,443,435,556,587
X,AdobeKaitiStd-Regular,434,440,564,587
X,AdobeMingStd-Light,431,441,567,587
X,AdobeMyungjoStd-Medium,435,444,562,587
X,AdobeNaskh-Medium,452,467,549,559
X,AdobeSongStd-Light,436,462,564,587
X,AlBayan,438,455,556,599
X,AlNile,438,438,556,582
X,AlTarikh,438,411,556,555
X,AmericanTypewriter,422,456,577,591
X,AndaleMono,448,453,553,590
X,Apple-Chancery,431,476,579,615
X,AppleBraille,444,427,555,578
X,AppleColorEmoji,444,448,555,599
X,AppleGothic,430,433,568,589
X,AppleMyungjo,432,442,568,586
X,AppleSDGothicNeo-Regular,446,447,552,581
X,AppleSymbols,459,459,541,566
X,Arial-Black,422,467,577,610
X,ArialHebrew,438,428,556,572
X,ArialHebrewScholar,438,428,556,572
X,ArialMT,434,447,565,590
X,ArialNarrow,445,450,553,593
X,ArialRoundedMTBold,443,449,556,597
X,ArialUnicodeMS,434,463,565,606
X,Athelas-Regular,436,457,563,588
X,Avenir-Black,428,458,572,599
X,AvenirNext-Regular,438,458,560,599
X,AvenirNextCondensed-Regular,456,458,543,599
X,Ayuthaya,444,455,555,606
X,Baghdad,438,447,556,591
X,BanglaMN,427,458,573,605
X,BanglaSangamMN,448,445,552,581
X,Baskerville,425,457,576,589
X,Beirut,437,432,561,576
X,BigCaslon-Medium,425,450,575,593
X,BirchStd,464,425,534,574
X,BlackoakStd,333,425,667,574
X,BodoniOrnamentsITCTT,458,430,540,613
X,BodoniSvtyTwoITCTT-Book,436,454,566,594
X,BodoniSvtyTwoOSITCTT-Book,436,454,566,594
X,BodoniSvtyTwoSCITCTT-Book,436,454,566,594
X,BradleyHandITCTT-Bold,428,480,564,595
X,BrushScriptMT,446,464,569,601
X,BrushScriptStd,440,432,586,575
X,Chalkboard,447,461,561,600
X,ChalkboardSE-Regular,445,477,562,616
X,Chalkduster,444,433,553,606
X,Champagne&Limousines,451,445,547,583
X,ChaparralPro-Regular,438,444,560,574
X,CharlemagneStd-Bold,424,430,572,580
X,Charter-Black,430,463,569,597
X,Cochin,426,459,576,590
X,ComicSansMS,434,462,565,619
X,CooperBlackStd,417,428,583,573
X,Copperplate,441,471,557,576
X,CorsivaHebrew,438,418,556,562
X,Courier,448,460,551,575
X,CourierNewPS-BoldMT,442,465,558,583
X,CourierNewPSMT,447,469,552,583
X,DINAlternate-Bold,444,451,555,593
X,DINCondensed-Bold,460,429,539,571
X,Damascus,438,413,556,557
X,DamascusBold,437,413,561,557
X,DamascusLight,438,413,556,557
X,DamascusMedium,437,413,561,557
X,DamascusSemiBold,437,413,561,557
X,DecoTypeNaskh,438,473,556,617
X,DevanagariMT,430,460,568,592
X,DevanagariSangamMN,448,456,552,592
X,Didot,429,452,570,594
X,DiwanKufi,438,495,556,639
X,DiwanMishafi,438,434,556,578
X,DiwanMishafiGold,438,434,556,578
X,DiwanThuluth,438,457,556,601
X,EuphemiaUCAS,441,457,559,609
X,Farah,438,431,556,575
X,Farisi,438,466,556,610
X,Futura-Medium,440,453,559,603
X,GB18030Bitmap,444,461,555,612
X,GeezaPro,438,445,556,589
X,Geneva,442,448,557,599
X,Georgia,430,453,571,591
X,GiddyupStd,438,409,585,580
X,GillSans,429,455,570,591
X,GujaratiMT,430,458,568,590
X,GujaratiSangamMN,436,437,563,604
X,GurmukhiMN,435,465,563,594
X,GurmukhiSangamMN,448,463,552,599
X,Helvetica,437,433,563,576
X,HelveticaNeue,439,453,561,595
X,Herculanum,418,459,570,582
X,HiraKakuPro-W3,432,434,568,586
X,HiraKakuProN-W3,432,434,568,586
X,HiraKakuStd-W8,410,427,589,594
X,HiraKakuStdN-W8,410,427,589,594
X,HiraMaruPro-W4,436,432,564,590
X,HiraMaruProN-W4,436,432,564,590
X,HiraMinPro-W3,429,436,570,581
X,HiraMinProN-W3,429,436,570,581
X,HiraginoSans-W3,432,434,568,586
X,HiraginoSansGB-W3,432,434,568,586
X,HoboStd,441,419,558,586
X,HoeflerText-Regular,426,435,574,574
X,ITFDevanagari-Book,430,472,568,604
X,ITFDevanagariMarathi-Book,430,472,568,604
X,Impact,452,442,550,600
X,InaiMathi,451,452,547,584
X,IowanOldStyle-Black,423,464,577,603
X,Kailasa,438,440,556,584
X,KannadaMN,435,460,562,589
X,KannadaSangamMN,448,461,552,597
X,Kefa-Regular,438,460,560,593
X,KhmerMN,442,483,556,598
X,KhmerSangamMN,446,473,551,611
X,KohinoorBangla-Regular,444,464,555,604
X,KohinoorDevanagari-Regular,444,464,555,604
X,KohinoorTelugu-Regular,444,464,555,604
X,Kokonor,431,469,579,608
X,KozGoPr6N-Regular,444,435,555,587
X,KozGoPro-Regular,444,435,555,587
X,KozMinPr6N-Regular,434,440,564,587
X,KozMinPro-Regular,434,440,564,587
X,Krungthep,449,452,549,601
X,KufiStandardGK,438,450,556,594
X,LaoMN,435,460,563,589
X,LaoSangamMN,448,464,552,600
X,LetterGothicStd,460,431,539,574
X,LithosPro-Regular,435,432,564,576
X,Lucida Bright Demibold,430,451,570,595
X,Lucida Bright Demibold Italic,433,451,590,595
X,Lucida Bright Italic,433,451,592,595
X,Lucida Bright Regular,434,451,565,595
X,Lucida Sans Demibold,437,451,561,595
X,Lucida Sans Regular,438,450,556,594
X,Lucida Sans Typewriter Bold,443,450,557,594
X,Lucida Sans Typewriter Regular,441,451,558,595
X,LucidaBright,434,451,565,595
X,LucidaGrande,438,452,556,596
X,LucidaSans,438,450,556,594
X,Luminari-Regular,409,454,582,615
X,MalayalamMN,435,471,563,600
X,MalayalamSangamMN,448,445,552,581
X,Marion-Regular,432,437,567,569
X,MarkerFelt-Thin,439,422,559,593
X,Menlo-Regular,441,447,558,592
X,MesquiteStd,470,424,530,577
X,MicrosoftSansSerif,434,449,565,592
X,MinionPro-Regular,436,443,565,572
X,Monaco,444,448,555,599
X,MonotypeGurmukhi,438,442,556,586
X,Montserrat-Regular,437,457,561,596
X,Mshtakan,430,457,568,589
X,MshtakanBold,431,454,567,589
X,MshtakanBoldOblique,427,456,571,589
X,MshtakanOblique,433,459,569,589
X,Muna,438,429,556,573
X,MunaBlack,437,429,561,573
X,MunaBold,437,429,561,573
X,MyanmarMN,435,468,563,597
X,MyanmarSangamMN,448,456,552,592
X,MyriadArabic-Regular,462,471,536,567
X,MyriadHebrew-Regular,448,440,552,574
X,MyriadPro-Regular,448,440,552,574
X,Nadeem,438,447,556,591
X,NewPeninimMT,438,428,556,572
X,Noteworthy-Light,431,455,568,637
X,NotoNastaliqUrdu,438,546,556,690
X,NuevaStd-Cond,455,444,543,568
X,OCRAStd,450,422,549,577
X,Optima-Regular,446,455,553,592
X,OratorStd,458,431,541,569
X,OriyaMN,435,460,563,589
X,OriyaSangamMN,439,445,561,604
X,PTMono-Regular,444,449,555,588
X,PTSans-Regular,443,450,555,589
X,PTSerif-Regular,435,462,565,601
X,Palatino-Roman,436,443,562,582
X,Papyrus,436,462,569,597
X,Phosphate-Inline,439,460,561,593
X,PingFangHK-Regular,437,463,562,605
X,PingFangSC-Regular,437,463,562,605
X,PingFangTC-Regular,437,463,562,605
X,PlantagenetCherokee,428,435,570,571
X,PoplarStd,455,427,545,576
X,PrestigeEliteStd-Bd,445,446,554,565
X,Raanana,430,439,568,571
X,RaananaBold,431,436,567,571
X,Roboto-Regular,442,450,557,592
X,Rockwell-Regular,431,420,569,567
X,RosewoodStd-Regular,448,435,568,585
X,STHeitiSC-Medium,443,427,556,573
X,STHeitiTC-Medium,443,427,556,573
X,STIXGeneral-Regular,430,473,568,605
X,STIXIntegralsD-Regular,438,574,556,718
X,STIXIntegralsSm-Regular,438,461,556,605
X,STIXIntegralsUp-Regular,438,461,556,605
X,STIXIntegralsUpD-Regular,438,574,556,718
X,STIXIntegralsUpSm-Regular,438,461,556,605
X,STIXNonUnicode-Regular,438,500,556,644
X,STIXSizeFiveSym-Regular,438,451,556,595
X,STIXSizeFourSym-Regular,438,616,556,760
X,STIXSizeOneSym-Regular,438,514,556,658
X,STIXSizeThreeSym-Regular,438,616,556,760
X,STIXSizeTwoSym-Regular,438,565,556,709
X,STIXVariants-Regular,438,461,556,605
X,STSong,430,448,570,574
X,STSongti-SC-Regular,431,468,571,594
X,Sana,438,430,556,574
X,Sathu,442,439,557,590
X,SavoyeLetPlain,441,438,562,571
X,Seravek,445,459,553,592
X,ShreeDev0714,443,445,556,592
X,SignPainter-HouseScript,459,446,566,572
X,Silom,449,446,549,595
X,SinhalaMN,435,460,563,589
X,SinhalaSangamMN,448,466,551,602
X,Skia-Regular,443,444,557,580
X,SnellRoundhand,424,451,641,595
X,StencilStd,434,425,566,574
X,SukhumvitSet-Medium,443,476,556,610
X,Superclarendon-Regular,419,449,579,597
X,Symbol,438,426,556,570
X,Tahoma,442,455,557,600
X,TamilMN,435,460,563,589
X,TamilSangamMN,448,439,552,575
X,TektonPro-Bold,453,438,545,568
X,TeluguMN,435,460,563,589
X,TeluguSangamMN,444,452,555,598
X,Thonburi,442,457,557,608
X,Times-Roman,430,442,568,574
X,TimesNewRomanPS-BoldMT,429,457,571,589
X,TimesNewRomanPSMT,429,457,570,589
X,TrajanPro-Regular,430,424,570,575
X,Trattatello,432,498,567,626
X,Trebuchet-BoldItalic,431,450,574,593
X,TrebuchetMS,445,450,553,593
X,Verdana,437,455,561,600
X,Waseem,438,445,556,589
X,WaseemLight,438,445,556,589
X,Webdings,458,447,533,588
X,Wingdings-Regular,447,465,552,570
X,Wingdings2,427,440,572,584
X,Wingdings3,438,448,561,592
X,Yantramanav-Regular,448,466,551,593
X,ZapfDingbatsITC,438,437,556,581
X,Zapfino,371,454,700,721
Y,ACaslonPro-Regular,431,431,571,574
Y,AGaramondPro-Regular,441,440,565,573
Y,AdobeArabic-Regular,455,482,545,574
Y,AdobeDevanagari-Regular,444,451,555,571
Y,AdobeFanHeitiStd-Bold,443,435,558,587
Y,AdobeFangsongStd-Regular,440,440,560,587
Y,AdobeGothicStd-Bold,441,434,559,587
Y,AdobeHebrew-Regular,437,440,562,572
Y,AdobeHeitiStd-Regular,443,435,558,587
Y,AdobeKaitiStd-Regular,440,440,561,587
Y,AdobeMingStd-Light,430,441,567,587
Y,AdobeMyungjoStd-Medium,435,444,564,587
Y,AdobeNaskh-Medium,453,467,546,559
Y,AdobeSongStd-Light,441,462,558,587
Y,AlBayan,439,455,560,599
Y,AlNile,439,438,560,582
Y,AlTarikh,439,411,560,555
Y,AmericanTypewriter,424,456,575,591
Y,AndaleMono,449,453,551,590
Y,Apple-Chancery,448,476,579,614
Y,AppleBraille,445,427,554,578
Y,AppleColorEmoji,445,448,554,599
Y,AppleGothic,434,433,568,589
Y,AppleMyungjo,428,442,572,586
Y,AppleSDGothicNeo-Regular,447,447,551,581
Y,AppleSymbols,458,459,541,566
Y,Arial-Black,422,467,577,610
Y,ArialHebrew,439,428,560,572
Y,ArialHebrewScholar,439,428,560,572
Y,ArialMT,433,447,564,590
Y,ArialNarrow,445,450,553,593
Y,ArialRoundedMTBold,442,449,558,597
Y,ArialUnicodeMS,434,463,565,606
Y,Athelas-Regular,442,457,558,588
Y,Avenir-Black,431,458,568,599
Y,AvenirNext-Regular,440,458,560,599
Y,AvenirNextCondensed-Regular,458,458,542,599
Y,Ayuthaya,445,455,554,606
Y,Baghdad,439,447,560,591
Y,BanglaMN,429,458,569,605
Y,BanglaSangamMN,444,445,556,581
Y,Baskerville,432,457,567,589
Y,Beirut,434,432,563,576
Y,BigCaslon-Medium,430,450,571,593
Y,BirchStd,468,425,532,574
Y,BlackoakStd,324,425,675,574
Y,BodoniOrnamentsITCTT,387,431,617,612
Y,BodoniSvtyTwoITCTT-Book,435,454,562,593
Y,BodoniSvtyTwoOSITCTT-Book,435,454,562,593
Y,BodoniSvtyTwoSCITCTT-Book,435,454,562,593
Y,BradleyHandITCTT-Bold,435,474,567,651
Y,BrushScriptMT,431,459,556,639
Y,BrushScriptStd,435,430,584,617
Y,Chalkboard,443,461,552,599
Y,ChalkboardSE-Regular,442,477,552,615
Y,Chalkduster,415,442,582,606
Y,Champagne&Limousines,449,445,551,583
Y,ChaparralPro-Regular,442,444,558,574
Y,CharlemagneStd-Bold,428,430,578,571
Y,Charter-Black,431,463,567,597
Y,Cochin,424,459,575,590
Y,ComicSansMS,438,462,555,617
Y,CooperBlackStd,417,428,581,573
Y,Copperplate,441,471,558,576
Y,CorsivaHebrew,439,418,560,562
Y,Courier,447,460,551,575
Y,CourierNewPS-BoldMT,444,465,556,583
Y,CourierNewPSMT,449,469,550,583
Y,DINAlternate-Bold,447,451,552,593
Y,DINCondensed-Bold,461,429,537,571
Y,Damascus,439,413,560,557
Y,DamascusBold,434,413,563,557
Y,DamascusLight,439,413,560,557
Y,DamascusMedium,434,413,563,557
Y,DamascusSemiBold,434,413,563,557
Y,DecoTypeNaskh,439,473,560,617
Y,DevanagariMT,432,460,568,592
Y,DevanagariSangamMN,444,456,556,592
Y,Didot,429,452,571,594
Y,DiwanKufi,439,495,560,639
Y,DiwanMishafi,439,434,560,578
Y,DiwanMishafiGold,439,434,560,578
Y,DiwanThuluth,439,457,560,601
Y,EuphemiaUCAS,446,457,553,609
Y,Farah,439,431,560,575
Y,Farisi,439,466,560,610
Y,Futura-Medium,439,453,560,603
Y,GB18030Bitmap,445,461,554,612
Y,GeezaPro,439,445,560,589
Y,Geneva,441,448,558,599
Y,Georgia,433,453,566,591
Y,GiddyupStd,431,427,569,617
Y,GillSans,440,455,560,591
Y,GujaratiMT,432,458,568,590
Y,GujaratiSangamMN,431,437,568,604
Y,GurmukhiMN,438,465,561,594
Y,GurmukhiSangamMN,444,463,556,599
Y,Helvetica,437,433,564,576
Y,HelveticaNeue,435,453,564,595
Y,Herculanum,415,459,584,596
Y,HiraKakuPro-W3,433,434,565,586
Y,HiraKakuProN-W3,433,434,565,586
Y,HiraKakuStd-W8,418,427,582,594
Y,HiraKakuStdN-W8,418,427,582,594
Y,HiraMaruPro-W4,436,432,563,590
Y,HiraMaruProN-W4,436,432,563,590
Y,HiraMinPro-W3,429,436,569,581
Y,HiraMinProN-W3,429,436,569,581
Y,HiraginoSans-W3,433,434,565,586
Y,HiraginoSansGB-W3,433,434,565,586
Y,HoboStd,439,419,561,585
Y,HoeflerText-Regular,428,435,577,574
Y,ITFDevanagari-Book,432,472,568,604
Y,ITFDevanagariMarathi-Book,432,472,568,604
Y,Impact,451,442,548,600
Y,InaiMathi,449,452,550,584
Y,IowanOldStyle-Black,424,464,575,603
Y,Kailasa,439,440,560,584
Y,KannadaMN,440,460,561,589
Y,KannadaSangamMN,444,461,556,597
Y,Kefa-Regular,439,460,560,593
Y,KhmerMN,444,483,554,598
Y,KhmerSangamMN,442,473,556,611
Y,KohinoorBangla-Regular,445,464,554,604
Y,KohinoorDevanagari-Regular,445,464,554,604
Y,KohinoorTelugu-Regular,445,464,554,604
Y,Kokonor,448,469,579,607
Y,KozGoPr6N-Regular,445,435,557,587
Y,KozGoPro-Regular,445,435,557,587
Y,KozMinPr6N-Regular,440,440,561,587
Y,KozMinPro-Regular,440,440,561,587
Y,Krungthep,449,452,549,601
Y,KufiStandardGK,439,450,560,594
Y,LaoMN,438,460,561,589
Y,LaoSangamMN,444,464,556,600
Y,LetterGothicStd,455,431,537,574
Y,LithosPro-Regular,436,429,570,572
Y,Lucida Bright Demibold,427,451,571,595
Y,Lucida Bright Demibold Italic,459,451,595,595
Y,Lucida Bright Italic,461,451,594,595
Y,Lucida Bright Regular,432,451,567,595
Y,Lucida Sans Demibold,434,451,563,595
Y,Lucida Sans Regular,439,450,560,594
Y,Lucida Sans Typewriter Bold,440,450,560,594
Y,Lucida Sans Typewriter Regular,443,451,559,595
Y,LucidaBright,432,451,567,595
Y,LucidaGrande,439,452,560,596
Y,LucidaSans,439,450,560,594
Y,Luminari-Regular,428,454,576,642
Y,MalayalamMN,438,471,561,600
Y,MalayalamSangamMN,444,445,556,581
Y,Marion-Regular,434,437,563,569
Y,MarkerFelt-Thin,445,423,562,592
Y,Menlo-Regular,443,447,556,592
Y,MesquiteStd,472,424,527,577
Y,MicrosoftSansSerif,434,449,565,592
Y,MinionPro-Regular,440,443,560,572
Y,Monaco,445,448,554,599
Y,MonotypeGurmukhi,439,442,560,586
Y,Montserrat-Regular,437,457,563,596
Y,Mshtakan,432,457,568,589
Y,MshtakanBold,430,454,567,589
Y,MshtakanBoldOblique,448,456,565,589
Y,MshtakanOblique,459,459,574,589
Y,Muna,439,429,560,573
Y,MunaBlack,434,429,563,573
Y,MunaBold,434,429,563,573
Y,MyanmarMN,438,468,561,597
Y,MyanmarSangamMN,444,456,556,592
Y,MyriadArabic-Regular,462,471,537,567
Y,MyriadHebrew-Regular,448,440,553,574
Y,MyriadPro-Regular,448,440,553,574
Y,Nadeem,439,447,560,591
Y,NewPeninimMT,439,428,560,572
Y,Noteworthy-Light,444,457,555,637
Y,NotoNastaliqUrdu,439,546,560,690
Y,NuevaStd-Cond,458,444,542,568
Y,OCRAStd,450,422,549,577
Y,Optima-Regular,443,455,556,592
Y,OratorStd,458,431,541,566
Y,OriyaMN,438,460,561,589
Y,OriyaSangamMN,434,445,565,604
Y,PTMono-Regular,441,449,558,588
Y,PTSans-Regular,445,450,554,589
Y,PTSerif-Regular,436,462,564,601
Y,Palatino-Roman,435,442,562,582
Y,Papyrus,437,463,560,596
Y,Phosphate-Inline,437,460,562,593
Y,PingFangHK-Regular,435,463,565,605
Y,PingFangSC-Regular,435,463,565,605
Y,PingFangTC-Regular,435,463,565,605
Y,PlantagenetCherokee,431,435,569,571
Y,PoplarStd,450,427,549,576
Y,PrestigeEliteStd-Bd,446,446,553,565
Y,Raanana,432,439,568,571
Y,RaananaBold,430,436,567,571
Y,Roboto-Regular,441,450,558,592
Y,Rockwell-Regular,427,420,571,567
Y,RosewoodStd-Regular,449,435,565,585
Y,STHeitiSC-Medium,444,427,555,573
Y,STHeitiTC-Medium,444,427,555,573
Y,STIXGeneral-Regular,432,473,568,605
Y,STIXIntegralsD-Regular,439,574,560,718
Y,STIXIntegralsSm-Regular,439,461,560,605
Y,STIXIntegralsUp-Regular,439,461,560,605
Y,STIXIntegralsUpD-Regular,439,574,560,718
Y,STIXIntegralsUpSm-Regular,439,461,560,605
Y,STIXNonUnicode-Regular,439,500,560,644
Y,STIXSizeFiveSym-Regular,439,451,560,595
Y,STIXSizeFourSym-Regular,439,616,560,760
Y,STIXSizeOneSym-Regular,439,514,560,658
Y,STIXSizeThreeSym-Regular,439,616,560,760
Y,STIXSizeTwoSym-Regular,439,565,560,709
Y,STIXVariants-Regular,439,461,560,605
Y,STSong,430,448,564,574
Y,STSongti-SC-Regular,432,468,567,594
Y,Sana,439,430,560,574
Y,Sathu,441,439,558,590
Y,SavoyeLetPlain,453,437,555,571
Y,Seravek,447,459,552,592
Y,ShreeDev0714,439,445,561,592
Y,SignPainter-HouseScript,470,446,565,573
Y,Silom,449,446,549,595
Y,SinhalaMN,438,460,561,589
Y,SinhalaSangamMN,444,466,556,602
