letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x
I,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,0.5
I,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,0.5
I,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,0.5
I,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,0.5
I,STIXVariants-Regular,1.388888889,1.357285039,-42,0.5
I,STSong,1.587301587,1.529925851,-14,0
I,STSongti-SC-Regular,1.587301587,1.529925851,-45,0
I,Sana,1.388888889,1.357285039,-1,0.5
I,Sathu,1.324503311,1.298598776,-17,1
I,SavoyeLetPlain,1.481481481,1.471140498,-7,7
I,Seravek,1.503759398,1.471667718,-35,1
I,ShreeDev0714,1.360544218,1.344704084,-24,0.5
I,SignPainter-HouseScript,1.57480315,1.56017636,-13,-16
I,Silom,1.342281879,1.336994856,-28,1
I,SinhalaMN,1.550387597,1.517378862,-34,0.5
I,SinhalaSangamMN,1.470588235,1.450327477,-48,0.5
I,Skia-Regular,1.538461538,1.501613838,-16,1
I,SnellRoundhand,1.398601399,1.334622192,-30,-44.5
I,StencilStd,1.342281879,1.327682022,1,0
I,SukhumvitSet-Medium,1.492537313,1.472849679,-62,0.5
I,Superclarendon-Regular,1.351351351,1.330767393,-30,1
I,Symbol,1.388888889,1.357285039,6,0.5
I,Tahoma,1.379310345,1.35818516,-36,0.5
I,TamilMN,1.550387597,1.517378862,-34,0.5
I,TamilSangamMN,1.470588235,1.450327477,-9,1
I,TektonPro-Bold,1.550387597,1.50678574,-4,0
I,TeluguMN,1.550387597,1.517378862,-34,0.5
I,TeluguSangamMN,1.369863014,1.349660484,-33,0.5
I,Thonburi,1.324503311,1.297495346,-40,0
I,Times-Roman,1.515151515,1.484788007,-11,1
I,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,1
I,TimesNewRomanPSMT,1.515151515,1.482508729,-32,0
I,TrajanPro-Regular,1.324503311,1.281950371,4,-2.5
I,Trattatello,1.724137931,1.615598282,-91,-0.5
I,Trebuchet-BoldItalic,1.398601399,1.37166371,-28,-6.5
I,TrebuchetMS,1.398601399,1.375560028,-29,0.5
I,Verdana,1.379310345,1.35818516,-36,0
I,Waseem,1.388888889,1.357285039,-20,0.5
I,WaseemLight,1.388888889,1.357285039,-20,0.5
I,Webdings,1.156069364,1.261447211,-51,0.5
I,Wingdings-Regular,1.257861635,1.469388249,-36,0.5
I,Wingdings2,1.290322581,1.618312702,-42,0
I,Wingdings3,1.388888889,1.899762496,-76,0
I,Yantramanav-Regular,1.57480315,1.556239946,-45,1
I,ZapfDingbatsITC,1.388888889,1.357285039,-10,0.5
I,Zapfino,0.892857143,0.787688138,-49,-33
J,ACaslonPro-Regular,1.075268817,1.358742545,-59,13
J,AGaramondPro-Regular,1.156069364,1.452846117,-64,11.5
J,AdobeArabic-Regular,1.724137931,2.103309865,-107,0.5
J,AdobeDevanagari-Regular,1.324503311,1.616004432,-66,1
J,AdobeFanHeitiStd-Bold,1.282051282,1.294155249,-16,9.5
J,AdobeFangsongStd-Regular,1.19047619,1.32935918,-45,6.5
J,AdobeGothicStd-Bold,1.282051282,1.289151574,-16,9
J,AdobeHebrew-Regular,1.204819277,1.469420142,-56,0
J,AdobeHeitiStd-Regular,1.282051282,1.294155249,-16,9.5
J,AdobeKaitiStd-Regular,1.183431953,1.328869443,-47,8
J,AdobeMingStd-Light,1.351351351,1.353526288,-21,-1.5
J,AdobeMyungjoStd-Medium,1.360544218,1.369850432,-25,5
J,AdobeNaskh-Medium,1.6,2.10559556,-94,17
J,AdobeSongStd-Light,1.265822785,1.551189852,-87,-1
J,AlBayan,1.156069364,1.357285039,-74,25
J,AlNile,1.156069364,1.357285039,-52,25
J,AlTarikh,1.156069364,1.357285039,-15,25
J,AmericanTypewriter,1.438848921,1.449054543,-38,-5
J,AndaleMono,1.428571429,1.438215154,-34,14.5
J,Apple-Chancery,1.142857143,1.370502132,-114,14.5
J,AppleBraille,1.282051282,1.297086098,-7,11.5
J,AppleColorEmoji,1.282051282,1.297086098,-35,11.5
J,AppleGothic,1.265822785,1.267837982,-15,5
J,AppleMyungjo,1.360544218,1.360017343,-22,0.5
J,AppleSDGothicNeo-Regular,1.481481481,1.475586221,-22,7
J,AppleSymbols,1.801801802,1.830990553,-27,7
J,Arial-Black,1.369863014,1.382812535,-56,8
J,ArialHebrew,1.156069364,1.357285039,-38,25
J,ArialHebrewScholar,1.156069364,1.357285039,-38,25
J,ArialMT,1.369863014,1.384324744,-29,7
J,ArialNarrow,1.369863014,1.384324744,-33,6.5
J,ArialRoundedMTBold,1.351351351,1.359660112,-32,8.5
J,ArialUnicodeMS,1.369863014,1.384324744,-52,7.5
J,Athelas-Regular,1.149425287,1.482612102,-96,4
J,Avenir-Black,1.379310345,1.402208199,-44,10
J,AvenirNext-Regular,1.379310345,1.402208199,-44,9
J,AvenirNextCondensed-Regular,1.379310345,1.404325479,-45,11.5
J,Ayuthaya,1.282051282,1.296293642,-44,11.5
J,Baghdad,1.156069364,1.357285039,-64,25
J,BanglaMN,1.342281879,1.331138612,-42,11
J,BanglaSangamMN,1.428571429,1.450327477,-22,2
J,Baskerville,1.111111111,1.465791626,-101,25.5
J,Beirut,1.156069364,1.357285039,-43,18
J,BigCaslon-Medium,1.369863014,1.375987339,-33,2
J,BirchStd,1.342281879,1.342281879,0,2
J,BlackoakStd,1.342281879,1.33292108,0,0
J,BodoniOrnamentsITCTT,1.063829787,1.079973518,-27,0
J,BodoniSvtyTwoITCTT-Book,1.234567901,1.402761642,-65,6
J,BodoniSvtyTwoOSITCTT-Book,1.234567901,1.402761642,-65,6
J,BodoniSvtyTwoSCITCTT-Book,1.234567901,1.402761642,-65,6
J,BradleyHandITCTT-Bold,1.257861635,1.743291476,-138,87.5
J,BrushScriptMT,1.086956522,1.403977306,-105,-4
J,BrushScriptStd,1.063829787,1.317108169,-55,-2
J,Chalkboard,1.438848921,1.444606263,-51,1.5
J,ChalkboardSE-Regular,1.438848921,1.445019118,-73,2.5
J,Chalkduster,1.333333333,1.243826212,-29,2
J,Champagne&Limousines,1.212121212,1.426650747,-57,12.5
J,ChaparralPro-Regular,1.503759398,1.51260868,-18,1.5
J,CharlemagneStd-Bold,1.058201058,1.305029995,-55,1.5
J,Charter-Black,1.459854015,1.467157678,-47,0.5
J,Cochin,1.492537313,1.493294713,-40,3
J,ComicSansMS,1.257861635,1.274499992,-55,-1
J,CooperBlackStd,1.379310345,1.370519828,0,2
J,Copperplate,1.886792453,1.866773092,-44,13.5
J,CorsivaHebrew,1.156069364,1.357285039,-24,25
J,Courier,1.694915254,1.704041755,-33,-4
J,CourierNewPS-BoldMT,1.652892562,1.664818891,-43,-10.5
J,CourierNewPSMT,1.694915254,1.72378469,-49,-10.5
J,DINAlternate-Bold,1.388888889,1.40062026,-33,9.5
J,DINCondensed-Bold,1.388888889,1.40062026,-1,10.5
J,Damascus,1.156069364,1.357285039,-18,25
J,DamascusBold,1.156069364,1.357285039,-18,18
J,DamascusLight,1.156069364,1.357285039,-18,25
J,DamascusMedium,1.156069364,1.357285039,-18,18
J,DamascusSemiBold,1.156069364,1.357285039,-18,18
J,DecoTypeNaskh,1.156069364,1.357285039,-99,25
J,DevanagariMT,1.481481481,1.484788007,-41,2
J,DevanagariSangamMN,1.428571429,1.450327477,-39,2
J,Didot,1.379310345,1.378915942,-34,2
J,DiwanKufi,1.156069364,1.357285039,-128,25
J,DiwanMishafi,1.156069364,1.357285039,-46,25
J,DiwanMishafiGold,1.156069364,1.357285039,-46,25
J,DiwanThuluth,1.156069364,1.357285039,-76,25
J,EuphemiaUCAS,1.290322581,1.292772758,-45,8
J,Farah,1.156069364,1.357285039,-42,25
J,Farisi,1.156069364,1.357285039,-89,25
J,Futura-Medium,1.307189542,1.29743116,-38,14.5
J,GB18030Bitmap,1.282051282,1.297086098,-51,11.5
J,GeezaPro,1.156069364,1.357285039,-61,25
J,Geneva,1.282051282,1.298598776,-35,7
J,Georgia,1.408450704,1.419786766,-35,3
J,GiddyupStd,1.333333333,1.357023159,-24,-11.5
J,GillSans,1.098901099,1.437548279,-99,20
J,GujaratiMT,1.481481481,1.484788007,-38,2
J,GujaratiSangamMN,1.162790698,1.180331752,-28,2
J,GurmukhiMN,1.526717557,1.517378862,-46,11
J,GurmukhiSangamMN,1.428571429,1.450327477,-49,2
J,Helvetica,1.360544218,1.378190854,-12,8
J,HelveticaNeue,1.369863014,1.388134014,-37,8
J,Herculanum,1.324503311,1.610751794,-68,25.5
J,HiraKakuPro-W3,1.290322581,1.298314558,-16,10
J,HiraKakuProN-W3,1.290322581,1.298314558,-16,10
J,HiraKakuStd-W8,1.176470588,1.182450884,-15,7
J,HiraKakuStdN-W8,1.176470588,1.182450884,-15,7
J,HiraMaruPro-W4,1.25,1.260407766,-16,11
J,HiraMaruProN-W4,1.25,1.260407766,-16,11
J,HiraMinPro-W3,1.360544218,1.363849566,-15,2.5
J,HiraMinProN-W3,1.360544218,1.363849566,-15,2.5
J,HiraginoSans-W3,1.290322581,1.298314558,-16,10
J,HiraginoSansGB-W3,1.290322581,1.298314558,-16,10
J,HoboStd,1.176470588,1.186206022,-5,6
J,HoeflerText-Regular,1.081081081,1.394658692,-67,21.5
J,ITFDevanagari-Book,1.481481481,1.484788007,-59,2
J,ITFDevanagariMarathi-Book,1.481481481,1.484788007,-59,2
J,Impact,1.265822785,1.250172339,-26,3.5
J,InaiMathi,1.470588235,1.495677989,-32,7.5
J,IowanOldStyle-Black,1.03626943,1.389171953,-117,25
J,Kailasa,1.156069364,1.357285039,-54,25
J,KannadaMN,1.526717557,1.5168707,-37,11
J,KannadaSangamMN,1.428571429,1.450327477,-46,2
J,Kefa-Regular,1.19047619,1.46354013,-87,10
J,KhmerMN,1.709401709,1.700078846,-69,11.5
J,KhmerSangamMN,1.408450704,1.428489768,-66,-2
J,KohinoorBangla-Regular,1.398601399,1.410059006,-52,13
J,KohinoorDevanagari-Regular,1.398601399,1.410059006,-52,13
J,KohinoorTelugu-Regular,1.398601399,1.410059006,-52,13
J,Kokonor,1.142857143,1.370502132,-103,14.5
J,KozGoPr6N-Regular,1.290322581,1.298494376,-18,9.5
J,KozGoPro-Regular,1.290322581,1.298494376,-18,9.5
J,KozMinPr6N-Regular,1.183431953,1.328869443,-47,8
J,KozMinPro-Regular,1.183431953,1.328869443,-47,8
J,Krungthep,1.342281879,1.336994856,-34,11.5
J,KufiStandardGK,1.156069364,1.357285039,-67,25
J,LaoMN,1.526717557,1.517378862,-37,11
J,LaoSangamMN,1.428571429,1.450327477,-50,2
J,LetterGothicStd,1.369863014,1.37754756,-6,8.5
J,LithosPro-Regular,1.315789474,1.37731798,-17,13
J,Lucida Bright Demibold,1.156069364,1.353740375,-68,4
J,Lucida Bright Demibold Italic,1.156069364,1.351518297,-67,12
J,Lucida Bright Italic,1.156069364,1.351297139,-67,12.5
J,Lucida Bright Regular,1.156069364,1.353377016,-68,2
J,Lucida Sans Demibold,1.156069364,1.357285039,-69,18
J,Lucida Sans Regular,1.156069364,1.357285039,-68,25
J,Lucida Sans Typewriter Bold,1.351351351,1.364795884,-34,2
J,Lucida Sans Typewriter Regular,1.351351351,1.364071561,-34,7
J,LucidaBright,1.156069364,1.353377016,-68,2
J,LucidaGrande,1.156069364,1.357285039,-70,25
J,LucidaSans,1.156069364,1.357285039,-68,25
J,Luminari-Regular,1.086956522,1.218172745,-68,6
J,MalayalamMN,1.526717557,1.517378862,-55,11
J,MalayalamSangamMN,1.428571429,1.450327477,-22,2
J,Marion-Regular,1.481481481,1.481397248,-7,3
J,MarkerFelt-Thin,1.176470588,1.175298302,-9,2
J,Menlo-Regular,1.351351351,1.359633448,-30,12
J,MesquiteStd,1.307189542,1.303533068,-1,1.5
J,MicrosoftSansSerif,1.369863014,1.384324744,-31,7.5
J,MinionPro-Regular,1.234567901,1.504111734,-59,1
J,Monaco,1.282051282,1.297086098,-35,11.5
J,MonotypeGurmukhi,1.156069364,1.357285039,-57,25
J,Montserrat-Regular,1.418439716,1.421263326,-39,16.5
J,Mshtakan,1.481481481,1.484788007,-36,2
J,MshtakanBold,1.290322581,1.443884217,-57,2.5
J,MshtakanBoldOblique,1.307189542,1.460703649,-60,4
J,MshtakanOblique,1.492537313,1.503372519,-40,-5
J,Muna,1.156069364,1.357285039,-39,25
J,MunaBlack,1.156069364,1.357285039,-39,18
J,MunaBold,1.156069364,1.357285039,-39,18
J,MyanmarMN,1.526717557,1.517378862,-50,11
J,MyanmarSangamMN,1.428571429,1.450327477,-38,2
J,MyriadArabic-Regular,2.040816327,2.058044128,-43,9.5
J,MyriadHebrew-Regular,1.459854015,1.470704313,-14,9.5
J,MyriadPro-Regular,1.459854015,1.471506347,-14,9.5
J,Nadeem,1.156069364,1.357285039,-64,25
J,NewPeninimMT,1.156069364,1.357285039,-38,25
J,Noteworthy-Light,1.162790698,1.125474972,-47,-9
J,NotoNastaliqUrdu,1.156069364,1.357285039,-198,25
J,NuevaStd-Cond,1.57480315,1.599716912,-14,3.5
J,OCRAStd,1.290322581,1.290004454,0,0.5
J,Optima-Regular,1.212121212,1.423112574,-71,17.5
J,OratorStd,1.481481481,1.481003851,-1,8.5
J,OriyaMN,1.526717557,1.517378862,-37,11
J,OriyaSangamMN,1.226993865,1.24021996,-35,2
J,PTMono-Regular,1.418439716,1.412577162,-28,4
J,PTSans-Regular,1.418439716,1.40528931,-29,19
J,PTSerif-Regular,1.169590643,1.395899657,-86,2.5
J,Palatino-Roman,1.136363636,1.408397709,-69,5.5
J,Papyrus,1.449275362,1.474158176,-47,9
J,Phosphate-Inline,1.503759398,1.487611505,-40,4.5
J,PingFangHK-Regular,1.379310345,1.391330364,-51,8.5
J,PingFangSC-Regular,1.379310345,1.391330364,-51,8.5
J,PingFangTC-Regular,1.379310345,1.391330364,-51,8.5
J,PlantagenetCherokee,1.129943503,1.431334656,-60,18
J,PoplarStd,1.342281879,1.335955608,-2,2.5
J,PrestigeEliteStd-Bd,1.639344262,1.642658376,-11,-1
J,Raanana,1.481481481,1.484788007,-10,2
J,RaananaBold,1.290322581,1.443884217,-32,2.5
J,Roboto-Regular,1.388888889,1.392625746,-32,7.5
J,Rockwell-Regular,1.030927835,1.328011744,-52,7.5
J,RosewoodStd-Regular,1.324503311,1.328300786,-15,-10
J,STHeitiSC-Medium,1.333333333,1.347612508,-5,6.5
J,STHeitiTC-Medium,1.333333333,1.347612508,-5,6.5
J,STIXGeneral-Regular,1.481481481,1.484381136,-61,3.5
J,STIXIntegralsD-Regular,1.156069364,1.357285039,-235,25
J,STIXIntegralsSm-Regular,1.156069364,1.357285039,-82,25
J,STIXIntegralsUp-Regular,1.156069364,1.357285039,-82,25
J,STIXIntegralsUpD-Regular,1.156069364,1.357285039,-235,25
J,STIXIntegralsUpSm-Regular,1.156069364,1.357285039,-82,25
J,STIXNonUnicode-Regular,1.156069364,1.357285039,-136,25
J,STIXSizeFiveSym-Regular,1.156069364,1.357285039,-70,25
J,STIXSizeFourSym-Regular,1.156069364,1.357285039,-292,25
J,STIXSizeOneSym-Regular,1.156069364,1.357285039,-155,25
J,STIXSizeThreeSym-Regular,1.156069364,1.357285039,-292,25
J,STIXSizeTwoSym-Regular,1.156069364,1.357285039,-223,25
J,STIXVariants-Regular,1.156069364,1.357285039,-82,25
J,STSong,1.212121212,1.529925851,-74,23.5
J,STSongti-SC-Regular,1.212121212,1.529925851,-105,22.5
J,Sana,1.156069364,1.357285039,-41,25
J,Sathu,1.282051282,1.298598776,-23,7.5
J,SavoyeLetPlain,1.242236025,1.471140498,-45,6.5
J,Seravek,1.212121212,1.471667718,-82,13.5
J,ShreeDev0714,1.333333333,1.344704084,-28,8
J,SignPainter-HouseScript,1.5625,1.56017636,-16,-15
J,Silom,1.342281879,1.336994856,-28,11.5
J,SinhalaMN,1.526717557,1.517378862,-37,11
J,SinhalaSangamMN,1.428571429,1.450327477,-53,2
J,Skia-Regular,1.503759398,1.501613838,-20,12.5
J,SnellRoundhand,1.005025126,1.334622192,-105,-20.5
J,StencilStd,1.315789474,1.327682022,-3,4
J,SukhumvitSet-Medium,1.470588235,1.472849679,-65,10
J,Superclarendon-Regular,1.315789474,1.330767393,-35,-0.5
J,Symbol,1.156069364,1.357285039,-34,25
J,Tahoma,1.360544218,1.35818516,-39,9.5
J,TamilMN,1.526717557,1.517378862,-37,11
J,TamilSangamMN,1.428571429,1.450327477,-14,2
J,TektonPro-Bold,1.449275362,1.50678574,-19,7
J,TeluguMN,1.526717557,1.517378862,-37,11
J,TeluguSangamMN,1.333333333,1.349660484,-38,2
J,Thonburi,1.282051282,1.297495346,-46,7.5
J,Times-Roman,1.481481481,1.484788007,-15,2
J,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,-37,-0.5
J,TimesNewRomanPSMT,1.481481481,1.482508729,-37,-1.5
J,TrajanPro-Regular,0.995024876,1.281950371,-60,6.5
J,Trattatello,1.265822785,1.615598282,-158,19
J,Trebuchet-BoldItalic,1.379310345,1.37166371,-31,-0.5
J,TrebuchetMS,1.379310345,1.375560028,-32,8
J,Verdana,1.360544218,1.35818516,-39,10
J,Waseem,1.156069364,1.357285039,-60,25
J,WaseemLight,1.156069364,1.357285039,-60,25
J,Webdings,1.075268817,1.261447211,-51,0.5
J,Wingdings-Regular,1.315789474,1.469388249,-38,0.5
J,Wingdings2,1.298701299,1.618312702,-42,0
J,Wingdings3,1.388888889,1.899762496,-76,0
J,Yantramanav-Regular,1.550387597,1.556239946,-49,7
J,ZapfDingbatsITC,1.156069364,1.357285039,-50,25
J,Zapfino,0.724637681,0.787688138,-91,-12
K,ACaslonPro-Regular,1.398601399,1.358742545,0,-8.5
K,AGaramondPro-Regular,1.503759398,1.452846117,-6,-9
K,AdobeArabic-Regular,2.173913043,2.103309865,-57,-4.5
K,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,-4
K,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,-10
K,AdobeFangsongStd-Regular,1.360544218,1.32935918,-17,-2.5
K,AdobeGothicStd-Bold,1.307189542,1.289151574,-13,-10
K,AdobeHebrew-Regular,1.515151515,1.469420142,-6,-5.5
K,AdobeHeitiStd-Regular,1.315789474,1.294155249,-13,-10
K,AdobeKaitiStd-Regular,1.360544218,1.328869443,-17,-2
K,AdobeMingStd-Light,1.369863014,1.353526288,-19,-1
K,AdobeMyungjoStd-Medium,1.398601399,1.369850432,-20,0.5
K,AdobeNaskh-Medium,2.173913043,2.10559556,-25,-8
K,AdobeSongStd-Light,1.6,1.551189852,-36,-2.5
K,AlBayan,1.388888889,1.357285039,-34,-10.5
K,AlNile,1.388888889,1.357285039,-12,-10.5
K,AlTarikh,1.388888889,1.357285039,25,-10.5
K,AmericanTypewriter,1.481481481,1.449054543,-33,-2
K,AndaleMono,1.459854015,1.438215154,-30,-13
K,Apple-Chancery,1.492537313,1.370502132,-56,-13
K,AppleBraille,1.324503311,1.297086098,-1,-9
K,AppleColorEmoji,1.324503311,1.297086098,-29,-9
K,AppleGothic,1.282051282,1.267837982,-13,-3
K,AppleMyungjo,1.388888889,1.360017343,-18,-0.5
K,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-8.5
K,AppleSymbols,1.869158879,1.830990553,-21,-7
K,Arial-Black,1.398601399,1.382812535,-52,-10
K,ArialHebrew,1.388888889,1.357285039,2,-10.5
K,ArialHebrewScholar,1.388888889,1.357285039,2,-10.5
K,ArialMT,1.398601399,1.384324744,-25,-10
K,ArialNarrow,1.398601399,1.384324744,-29,-7.5
K,ArialRoundedMTBold,1.351351351,1.359660112,-32,-3
K,ArialUnicodeMS,1.398601399,1.384324744,-48,-10
K,Athelas-Regular,1.526717557,1.482612102,-32,-6.5
K,Avenir-Black,1.418439716,1.402208199,-39,-13
K,AvenirNext-Regular,1.418439716,1.402208199,-39,-12.5
K,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-9
K,Ayuthaya,1.324503311,1.296293642,-38,-9
K,Baghdad,1.388888889,1.357285039,-24,-10.5
K,BanglaMN,1.360544218,1.331138612,-39,-13
K,BanglaSangamMN,1.470588235,1.450327477,-17,-7
K,Baskerville,1.515151515,1.465791626,-31,-4
K,Beirut,1.388888889,1.357285039,-3,-10
K,BigCaslon-Medium,1.398601399,1.375987339,-28,-11.5
K,BirchStd,1.342281879,1.342281879,0,-0.5
K,BlackoakStd,1.342281879,1.33292108,0,0.5
K,BodoniOrnamentsITCTT,1.030927835,1.079973518,-29,1
K,BodoniSvtyTwoITCTT-Book,1.438848921,1.402761642,-32,-6.5
K,BodoniSvtyTwoOSITCTT-Book,1.438848921,1.402761642,-32,-6.5
K,BodoniSvtyTwoSCITCTT-Book,1.438848921,1.402761642,-32,-6.5
K,BradleyHandITCTT-Bold,1.709401709,1.743291476,-68,-15
K,BrushScriptMT,1.481481481,1.403977306,-40,-11.5
K,BrushScriptStd,1.379310345,1.317108169,1,-24.5
K,Chalkboard,1.481481481,1.444606263,-43,-0.5
K,ChalkboardSE-Regular,1.481481481,1.445019118,-65,0.5
K,Chalkduster,1.212121212,1.243826212,-33,2
K,Champagne&Limousines,1.449275362,1.426650747,-18,-7.5
K,ChaparralPro-Regular,1.538461538,1.51260868,-13,-9
K,CharlemagneStd-Bold,1.369863014,1.305029995,1,-8.5
K,Charter-Black,1.492537313,1.467157678,-43,-5
K,Cochin,1.526717557,1.493294713,-36,-6.5
K,ComicSansMS,1.25,1.274499992,-54,-12
K,CooperBlackStd,1.379310345,1.370519828,1,-1.5
K,Copperplate,1.904761905,1.866773092,-42,-10.5
K,CorsivaHebrew,1.388888889,1.357285039,16,-10.5
K,Courier,1.739130435,1.704041755,-28,-1
K,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,-2.5
K,CourierNewPSMT,1.754385965,1.72378469,-43,-2.5
K,DINAlternate-Bold,1.408450704,1.40062026,-31,-10.5
K,DINCondensed-Bold,1.408450704,1.40062026,1,-6.5
K,Damascus,1.388888889,1.357285039,22,-10.5
K,DamascusBold,1.388888889,1.357285039,22,-10
K,DamascusLight,1.388888889,1.357285039,22,-10.5
K,DamascusMedium,1.388888889,1.357285039,22,-10
K,DamascusSemiBold,1.388888889,1.357285039,22,-10
K,DecoTypeNaskh,1.388888889,1.357285039,-59,-10.5
K,DevanagariMT,1.515151515,1.484788007,-37,-0.5
K,DevanagariSangamMN,1.470588235,1.450327477,-34,-7
K,Didot,1.408450704,1.378915942,-29,-5
K,DiwanKufi,1.388888889,1.357285039,-88,-10.5
K,DiwanMishafi,1.388888889,1.357285039,-6,-10.5
K,DiwanMishafiGold,1.388888889,1.357285039,-6,-10.5
K,DiwanThuluth,1.388888889,1.357285039,-36,-10.5
K,EuphemiaUCAS,1.315789474,1.292772758,-41,-5.5
K,Farah,1.388888889,1.357285039,-2,-10.5
K,Farisi,1.388888889,1.357285039,-49,-10.5
K,Futura-Medium,1.333333333,1.29743116,-34,-9.5
K,GB18030Bitmap,1.324503311,1.297086098,-45,-9
K,GeezaPro,1.388888889,1.357285039,-21,-10.5
K,Geneva,1.324503311,1.298598776,-29,-7
K,Georgia,1.449275362,1.419786766,-30,-10
K,GiddyupStd,1.282051282,1.357023159,-18,-19.5
K,GillSans,1.470588235,1.437548279,-32,-11
K,GujaratiMT,1.515151515,1.484788007,-34,-0.5
K,GujaratiSangamMN,1.19760479,1.180331752,-23,-6
K,GurmukhiMN,1.550387597,1.517378862,-43,-12
K,GurmukhiSangamMN,1.470588235,1.450327477,-44,-7
K,Helvetica,1.398601399,1.378190854,-6,-9.5
K,HelveticaNeue,1.408450704,1.388134014,-32,-10.5
K,Herculanum,1.587301587,1.610751794,-32,-14
K,HiraKakuPro-W3,1.315789474,1.298314558,-13,-7.5
K,HiraKakuProN-W3,1.315789474,1.298314558,-13,-7.5
K,HiraKakuStd-W8,1.19760479,1.182450884,-11,-6
K,HiraKakuStdN-W8,1.19760479,1.182450884,-11,-6
K,HiraMaruPro-W4,1.265822785,1.260407766,-14,-6.5
K,HiraMaruProN-W4,1.265822785,1.260407766,-14,-6.5
K,HiraMinPro-W3,1.379310345,1.363849566,-11,-4
K,HiraMinProN-W3,1.379310345,1.363849566,-11,-4
K,HiraginoSans-W3,1.315789474,1.298314558,-13,-7.5
K,HiraginoSansGB-W3,1.315789474,1.298314558,-13,-7.5
K,HoboStd,1.19760479,1.186206022,-2,-1.5
K,HoeflerText-Regular,1.438848921,1.394658692,-2,-3
K,ITFDevanagari-Book,1.515151515,1.484788007,-55,-0.5
K,ITFDevanagariMarathi-Book,1.515151515,1.484788007,-55,-0.5
K,Impact,1.265822785,1.250172339,-26,-5.5
K,InaiMathi,1.515151515,1.495677989,-27,-7
K,IowanOldStyle-Black,1.438848921,1.389171953,-43,-3
K,Kailasa,1.388888889,1.357285039,-14,-10.5
K,KannadaMN,1.550387597,1.5168707,-34,-12.5
K,KannadaSangamMN,1.470588235,1.450327477,-41,-7
K,Kefa-Regular,1.481481481,1.46354013,-39,-5
K,KhmerMN,1.739130435,1.700078846,-67,-11
K,KhmerSangamMN,1.449275362,1.428489768,-60,-3
K,KohinoorBangla-Regular,1.428571429,1.410059006,-48,-11
K,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,-11
K,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,-11
K,Kokonor,1.492537313,1.370502132,-45,-13
K,KozGoPr6N-Regular,1.315789474,1.298494376,-14,-12
K,KozGoPro-Regular,1.315789474,1.298494376,-14,-12
K,KozMinPr6N-Regular,1.360544218,1.328869443,-17,-2
K,KozMinPro-Regular,1.360544218,1.328869443,-17,-2
K,Krungthep,1.342281879,1.336994856,-34,0
K,KufiStandardGK,1.388888889,1.357285039,-27,-10.5
K,LaoMN,1.550387597,1.517378862,-34,-12
K,LaoSangamMN,1.470588235,1.450327477,-45,-7
K,LetterGothicStd,1.388888889,1.37754756,-2,-13
K,LithosPro-Regular,1.398601399,1.37731798,-2,-12
K,Lucida Bright Demibold,1.388888889,1.353740375,-28,-2.5
K,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,12.5
K,Lucida Bright Italic,1.388888889,1.351297139,-28,12
K,Lucida Bright Regular,1.388888889,1.353377016,-28,-2
K,Lucida Sans Demibold,1.388888889,1.357285039,-29,-10
K,Lucida Sans Regular,1.388888889,1.357285039,-28,-10.5
K,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,-9
K,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,-9
