letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x,score
T,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,0,65.0
T,Kokonor,1.098901099,1.370502132,-45,-31,171.0
T,KozGoPr6N-Regular,1.315789474,1.298494376,-14,1,65.0
T,KozGoPro-Regular,1.315789474,1.298494376,-14,1,65.0
T,KozMinPr6N-Regular,1.360544218,1.328869443,-17,1,76.0
T,KozMinPro-Regular,1.360544218,1.328869443,-17,1,76.0
T,Krungthep,1.342281879,1.336994856,-34,0.5,99.0
T,KufiStandardGK,1.388888889,1.357285039,-27,0.5,66.0
T,LaoMN,1.550387597,1.517378862,-34,0.5,75.0
T,LaoSangamMN,1.470588235,1.450327477,-45,0,65.0
T,LetterGothicStd,1.398601399,1.37754756,-2,0.5,71.0
T,LithosPro-Regular,1.428571429,1.37731798,1,0,76.0
T,Lucida Bright Demibold,1.388888889,1.353740375,-28,0.5,102.0
T,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,-9,129.0
T,Lucida Bright Italic,1.388888889,1.351297139,-28,-9,123.0
T,Lucida Bright Regular,1.388888889,1.353377016,-28,1,75.0
T,Lucida Sans Demibold,1.388888889,1.357285039,-29,0,95.0
T,Lucida Sans Regular,1.388888889,1.357285039,-28,0.5,66.0
T,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,0,89.0
T,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,0,64.0
T,LucidaBright,1.388888889,1.353377016,-28,1,75.0
T,LucidaGrande,1.388888889,1.357285039,-30,0.5,66.0
T,LucidaSans,1.388888889,1.357285039,-28,0.5,66.0
T,Luminari-Regular,1.290322581,1.218172745,-23,3,195.0
T,MalayalamMN,1.550387597,1.517378862,-52,0.5,75.0
T,MalayalamSangamMN,1.470588235,1.450327477,-17,0,65.0
T,Marion-Regular,1.503759398,1.481397248,-3,2.5,88.0
T,MarkerFelt-Thin,1.162790698,1.175298302,-11,-0.5,104.0
T,Menlo-Regular,1.379310345,1.359633448,-26,0.5,67.0
T,MesquiteStd,1.307189542,1.303533068,-1,0,92.0
T,MicrosoftSansSerif,1.398601399,1.384324744,-27,0.5,66.0
T,MinionPro-Regular,1.492537313,1.504111734,-9,0,79.0
T,Monaco,1.324503311,1.297086098,-29,0.5,64.0
T,MonotypeGurmukhi,1.388888889,1.357285039,-17,0.5,66.0
T,Montserrat-Regular,1.438848921,1.421263326,-37,1,69.0
T,Mshtakan,1.515151515,1.484788007,-32,1.5,79.0
T,MshtakanBold,1.481481481,1.443884217,-28,2,110.0
T,MshtakanBoldOblique,1.503759398,1.460703649,-30,-9.5,136.0
T,MshtakanOblique,1.538461538,1.503372519,-34,-18.5,132.0
T,Muna,1.388888889,1.357285039,1,0.5,66.0
T,MunaBlack,1.388888889,1.357285039,1,0,95.0
T,MunaBold,1.388888889,1.357285039,1,0,95.0
T,MyanmarMN,1.550387597,1.517378862,-47,0.5,75.0
T,MyanmarSangamMN,1.470588235,1.450327477,-33,0,65.0
T,MyriadArabic-Regular,2.083333333,2.058044128,-39,0.5,65.0
T,MyriadHebrew-Regular,1.492537313,1.470704313,-10,0.5,66.0
T,MyriadPro-Regular,1.492537313,1.471506347,-10,0.5,66.0
T,Nadeem,1.388888889,1.357285039,-24,0.5,66.0
T,NewPeninimMT,1.388888889,1.357285039,2,0.5,66.0
T,Noteworthy-Light,1.162790698,1.125474972,-48,2.5,75.0
T,NotoNastaliqUrdu,1.388888889,1.357285039,-158,0.5,66.0
T,NuevaStd-Cond,1.612903226,1.599716912,-9,0,72.0
T,OCRAStd,1.290322581,1.290004454,0,0.5,88.0
T,Optima-Regular,1.459854015,1.423112574,-31,0.5,63.0
T,OratorStd,1.503759398,1.481003851,2,1,63.0
T,OriyaMN,1.550387597,1.517378862,-34,0.5,75.0
T,OriyaSangamMN,1.257861635,1.24021996,-30,0,65.0
T,PTMono-Regular,1.438848921,1.412577162,-25,0.5,95.0
T,PTSans-Regular,1.438848921,1.40528931,-26,0.5,64.0
T,PTSerif-Regular,1.438848921,1.395899657,-41,0,82.0
T,Palatino-Roman,1.449275362,1.408397709,-15,0.5,75.0
T,Papyrus,1.470588235,1.474158176,-44,-0.5,77.0
T,Phosphate-Inline,1.503759398,1.487611505,-40,0,140.0
T,PingFangHK-Regular,1.408450704,1.391330364,-47,0.5,69.0
T,PingFangSC-Regular,1.408450704,1.391330364,-47,0.5,69.0
T,PingFangTC-Regular,1.408450704,1.391330364,-47,0.5,69.0
T,PlantagenetCherokee,1.470588235,1.431334656,-1,0,89.0
T,PoplarStd,1.342281879,1.335955608,-2,0,125.0
T,PrestigeEliteStd-Bd,1.680672269,1.642658376,-7,1,106.0
T,Raanana,1.515151515,1.484788007,-6,1.5,79.0
T,RaananaBold,1.481481481,1.443884217,-3,2,110.0
T,Roboto-Regular,1.408450704,1.392625746,-29,0,65.0
T,Rockwell-Regular,1.360544218,1.328011744,10,0.5,108.0
T,RosewoodStd-Regular,1.333333333,1.328300786,-14,-11,164.0
T,STHeitiSC-Medium,1.369863014,1.347612508,0,1,66.0
T,STHeitiTC-Medium,1.369863014,1.347612508,0,1,66.0
T,STIXGeneral-Regular,1.515151515,1.484381136,-56,0.5,81.0
T,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,0.5,66.0
T,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,0.5,66.0
T,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,0.5,66.0
T,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,0.5,66.0
T,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,0.5,66.0
T,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,0.5,66.0
T,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,0.5,66.0
T,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,0.5,66.0
T,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,0.5,66.0
T,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,0.5,66.0
T,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,0.5,66.0
T,STIXVariants-Regular,1.388888889,1.357285039,-42,0.5,66.0
T,STSong,1.481481481,1.529925851,-14,1,90.0
T,STSongti-SC-Regular,1.481481481,1.529925851,-45,0.5,89.0
T,Sana,1.388888889,1.357285039,-1,0.5,66.0
T,Sathu,1.324503311,1.298598776,-17,0.5,64.0
T,SavoyeLetPlain,1.492537313,1.471140498,-8,-6.5,151.0
T,Seravek,1.503759398,1.471667718,-35,1,65.0
T,ShreeDev0714,1.360544218,1.344704084,-24,0.5,67.0
T,SignPainter-HouseScript,1.587301587,1.56017636,-13,-25,140.0
T,Silom,1.342281879,1.336994856,-28,0.5,97.0
T,SinhalaMN,1.550387597,1.517378862,-34,0.5,75.0
T,SinhalaSangamMN,1.470588235,1.450327477,-48,0.5,65.0
T,Skia-Regular,1.538461538,1.501613838,-16,0,65.0
T,SnellRoundhand,1.428571429,1.334622192,-30,-67.5,173.0
T,StencilStd,1.342281879,1.327682022,1,1,135.0
T,SukhumvitSet-Medium,1.492537313,1.472849679,-62,0.5,69.0
T,Superclarendon-Regular,1.351351351,1.330767393,-30,0,122.0
T,Symbol,1.388888889,1.357285039,6,0.5,66.0
T,Tahoma,1.379310345,1.35818516,-36,0.5,68.0
T,TamilMN,1.550387597,1.517378862,-34,0.5,75.0
T,TamilSangamMN,1.470588235,1.450327477,-9,0,65.0
T,TektonPro-Bold,1.503759398,1.50678574,-4,-2,87.0
T,TeluguMN,1.550387597,1.517378862,-34,0.5,75.0
T,TeluguSangamMN,1.369863014,1.349660484,-33,0,65.0
T,Thonburi,1.324503311,1.297495346,-40,0.5,64.0
T,Times-Roman,1.515151515,1.484788007,-11,1.5,79.0
T,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,0.5,107.0
T,TimesNewRomanPSMT,1.515151515,1.482508729,-32,0,74.0
T,TrajanPro-Regular,1.298701299,1.281950371,4,1,67.0
T,Trattatello,1.652892562,1.615598282,-93,0.5,141.0
T,Trebuchet-BoldItalic,1.398601399,1.37166371,-28,-14.5,119.0
T,TrebuchetMS,1.398601399,1.375560028,-29,0.5,70.0
T,Verdana,1.379310345,1.35818516,-36,0.5,69.0
T,Waseem,1.388888889,1.357285039,-20,0.5,66.0
T,WaseemLight,1.388888889,1.357285039,-20,0.5,66.0
T,Webdings,1.03626943,1.261447211,-51,0.5,203.0
T,Wingdings-Regular,1.388888889,1.469388249,-32,0.5,175.0
T,Wingdings2,1.388888889,1.618312702,-36,0,221.0
T,Wingdings3,2.43902439,1.899762496,41,0,220.0
T,Yantramanav-Regular,1.57480315,1.556239946,-45,0.5,69.0
T,ZapfDingbatsITC,1.388888889,1.357285039,-10,0.5,66.0
T,Zapfino,0.735294118,0.787688138,-51,-72.5,179.0
U,ACaslonPro-Regular,1.379310345,1.358742545,-4,0,77.0
U,AGaramondPro-Regular,1.470588235,1.452846117,-10,-2.5,81.0
U,AdobeArabic-Regular,2.127659574,2.103309865,-62,-1.5,90.0
U,AdobeDevanagari-Regular,1.62601626,1.616004432,-21,-1,78.0
U,AdobeFanHeitiStd-Bold,1.290322581,1.294155249,-16,0.5,83.0
U,AdobeFangsongStd-Regular,1.333333333,1.32935918,-21,1,69.0
U,AdobeGothicStd-Bold,1.282051282,1.289151574,-16,0.5,101.0
U,AdobeHebrew-Regular,1.481481481,1.469420142,-11,-1,82.0
U,AdobeHeitiStd-Regular,1.290322581,1.294155249,-16,0.5,83.0
U,AdobeKaitiStd-Regular,1.333333333,1.328869443,-21,0.5,73.0
U,AdobeMingStd-Light,1.351351351,1.353526288,-22,1.5,70.0
U,AdobeMyungjoStd-Medium,1.360544218,1.369850432,-25,0.5,74.0
U,AdobeNaskh-Medium,2.127659574,2.10559556,-29,-2.5,95.0
U,AdobeSongStd-Light,1.5625,1.551189852,-40,0,92.0
U,AlBayan,1.351351351,1.357285039,-39,0.5,69.0
U,AlNile,1.351351351,1.357285039,-17,0.5,69.0
U,AlTarikh,1.351351351,1.357285039,20,0.5,69.0
U,AmericanTypewriter,1.438848921,1.449054543,-38,0,88.0
U,AndaleMono,1.428571429,1.438215154,-34,0,108.0
U,Apple-Chancery,1.449275362,1.370502132,-59,-8.5,164.0
U,AppleBraille,1.282051282,1.297086098,-7,1,91.0
U,AppleColorEmoji,1.282051282,1.297086098,-35,1,91.0
U,AppleGothic,1.257861635,1.267837982,-17,0,90.0
U,AppleMyungjo,1.351351351,1.360017343,-23,0.5,80.0
U,AppleSDGothicNeo-Regular,1.470588235,1.475586221,-24,0,67.0
U,AppleSymbols,1.801801802,1.830990553,-27,1,67.0
U,Arial-Black,1.369863014,1.382812535,-56,0,133.0
U,ArialHebrew,1.351351351,1.357285039,-3,0.5,69.0
U,ArialHebrewScholar,1.351351351,1.357285039,-3,0.5,69.0
U,ArialMT,1.369863014,1.384324744,-29,1,78.0
U,ArialNarrow,1.369863014,1.384324744,-33,1,78.0
U,ArialRoundedMTBold,1.351351351,1.359660112,-32,0,94.0
U,ArialUnicodeMS,1.369863014,1.384324744,-52,1,78.0
U,Athelas-Regular,1.503759398,1.482612102,-34,-0.5,89.0
U,Avenir-Black,1.379310345,1.402208199,-44,0.5,104.0
U,AvenirNext-Regular,1.379310345,1.402208199,-44,0,69.0
U,AvenirNextCondensed-Regular,1.379310345,1.404325479,-45,0.5,101.0
U,Ayuthaya,1.282051282,1.296293642,-44,1,91.0
U,Baghdad,1.351351351,1.357285039,-29,0.5,69.0
U,BanglaMN,1.324503311,1.331138612,-44,0.5,106.0
U,BanglaSangamMN,1.428571429,1.450327477,-23,1,68.0
U,Baskerville,1.481481481,1.465791626,-35,1,90.0
U,Beirut,1.351351351,1.357285039,-8,1,89.0
U,BigCaslon-Medium,1.379310345,1.375987339,-31,-2.5,99.0
U,BirchStd,1.342281879,1.342281879,0,0,197.0
U,BlackoakStd,1.342281879,1.33292108,0,1,206.0
U,BodoniOrnamentsITCTT,1.063829787,1.079973518,-24,0.5,200.0
U,BodoniSvtyTwoITCTT-Book,1.408450704,1.402761642,-35,-0.5,75.0
U,BodoniSvtyTwoOSITCTT-Book,1.408450704,1.402761642,-35,-0.5,75.0
U,BodoniSvtyTwoSCITCTT-Book,1.408450704,1.402761642,-35,-0.5,75.0
U,BradleyHandITCTT-Bold,1.851851852,1.743291476,-69,-21,197.0
U,BrushScriptMT,1.503759398,1.403977306,-30,-3,163.0
U,BrushScriptStd,1.398601399,1.317108169,5,-13,170.0
U,Chalkboard,1.470588235,1.444606263,-45,-3.5,75.0
U,ChalkboardSE-Regular,1.470588235,1.445019118,-67,-3,81.0
U,Chalkduster,1.212121212,1.243826212,-40,-1,86.0
U,Champagne&Limousines,1.428571429,1.426650747,-20,1,63.0
U,ChaparralPro-Regular,1.526717557,1.51260868,-15,-1,75.0
U,CharlemagneStd-Bold,1.388888889,1.305029995,4,0,87.0
U,Charter-Black,1.459854015,1.467157678,-48,1,112.0
U,Cochin,1.492537313,1.493294713,-40,0.5,95.0
U,ComicSansMS,1.333333333,1.274499992,-45,-1.5,73.0
U,CooperBlackStd,1.379310345,1.370519828,0,0.5,138.0
U,Copperplate,1.886792453,1.866773092,-44,1,149.0
U,CorsivaHebrew,1.351351351,1.357285039,11,0.5,69.0
U,Courier,1.680672269,1.704041755,-34,0.5,87.0
U,CourierNewPS-BoldMT,1.652892562,1.664818891,-43,0.5,104.0
U,CourierNewPSMT,1.694915254,1.72378469,-49,0.5,78.0
U,DINAlternate-Bold,1.388888889,1.40062026,-33,0.5,83.0
U,DINCondensed-Bold,1.388888889,1.40062026,-1,1,173.0
U,Damascus,1.351351351,1.357285039,17,0.5,69.0
U,DamascusBold,1.351351351,1.357285039,17,1,89.0
U,DamascusLight,1.351351351,1.357285039,17,0.5,69.0
U,DamascusMedium,1.351351351,1.357285039,17,1,89.0
U,DamascusSemiBold,1.351351351,1.357285039,17,1,89.0
U,DecoTypeNaskh,1.351351351,1.357285039,-64,0.5,69.0
U,DevanagariMT,1.481481481,1.484788007,-42,0.5,78.0
U,DevanagariSangamMN,1.428571429,1.450327477,-40,1,68.0
U,Didot,1.379310345,1.378915942,-34,1,76.0
U,DiwanKufi,1.351351351,1.357285039,-93,0.5,69.0
U,DiwanMishafi,1.351351351,1.357285039,-11,0.5,69.0
U,DiwanMishafiGold,1.351351351,1.357285039,-11,0.5,69.0
U,DiwanThuluth,1.351351351,1.357285039,-41,0.5,69.0
U,EuphemiaUCAS,1.290322581,1.292772758,-45,0,69.0
U,Farah,1.351351351,1.357285039,-7,0.5,69.0
U,Farisi,1.351351351,1.357285039,-54,0.5,69.0
U,Futura-Medium,1.307189542,1.29743116,-38,1,78.0
U,GB18030Bitmap,1.282051282,1.297086098,-51,1,91.0
U,GeezaPro,1.351351351,1.357285039,-26,0.5,69.0
U,Geneva,1.282051282,1.298598776,-35,1,67.0
U,Georgia,1.408450704,1.419786766,-35,-4,80.0
U,GiddyupStd,1.282051282,1.357023159,1,-2,138.0
U,GillSans,1.449275362,1.437548279,-35,0.5,98.0
U,GujaratiMT,1.481481481,1.484788007,-39,0.5,78.0
U,GujaratiSangamMN,1.162790698,1.180331752,-29,1,68.0
U,GurmukhiMN,1.515151515,1.517378862,-48,0,106.0
U,GurmukhiSangamMN,1.428571429,1.450327477,-50,1,68.0
U,Helvetica,1.360544218,1.378190854,-12,0,78.0
U,HelveticaNeue,1.369863014,1.388134014,-37,0,84.0
U,Herculanum,1.851851852,1.610751794,-18,3.5,176.0
U,HiraKakuPro-W3,1.290322581,1.298314558,-17,0,82.0
U,HiraKakuProN-W3,1.290322581,1.298314558,-17,0,82.0
U,HiraKakuStd-W8,1.169590643,1.182450884,-15,0.5,112.0
U,HiraKakuStdN-W8,1.169590643,1.182450884,-15,0.5,112.0
U,HiraMaruPro-W4,1.25,1.260407766,-16,1,74.0
U,HiraMaruProN-W4,1.25,1.260407766,-16,1,74.0
U,HiraMinPro-W3,1.360544218,1.363849566,-15,-0.5,77.0
U,HiraMinProN-W3,1.360544218,1.363849566,-15,-0.5,77.0
U,HiraginoSans-W3,1.290322581,1.298314558,-17,0,82.0
U,HiraginoSansGB-W3,1.290322581,1.298314558,-17,0,82.0
U,HoboStd,1.183431953,1.186206022,-5,1,108.0
U,HoeflerText-Regular,1.408450704,1.394658692,-7,0.5,79.0
U,ITFDevanagari-Book,1.481481481,1.484788007,-60,0.5,78.0
U,ITFDevanagariMarathi-Book,1.481481481,1.484788007,-60,0.5,78.0
U,Impact,1.234567901,1.250172339,-31,0,159.0
U,InaiMathi,1.470588235,1.495677989,-32,0,75.0
U,IowanOldStyle-Black,1.388888889,1.389171953,-49,-0.5,130.0
U,Kailasa,1.351351351,1.357285039,-19,0.5,69.0
U,KannadaMN,1.515151515,1.5168707,-39,-1.5,102.0
U,KannadaSangamMN,1.428571429,1.450327477,-47,1,68.0
U,Kefa-Regular,1.481481481,1.46354013,-39,-2,84.0
U,KhmerMN,1.694915254,1.700078846,-72,0.5,108.0
U,KhmerSangamMN,1.408450704,1.428489768,-66,-2.5,68.0
U,KohinoorBangla-Regular,1.408450704,1.410059006,-51,0.5,65.0
U,KohinoorDevanagari-Regular,1.408450704,1.410059006,-51,0.5,65.0
U,KohinoorTelugu-Regular,1.408450704,1.410059006,-51,0.5,65.0
U,Kokonor,1.449275362,1.370502132,-48,-8.5,164.0
U,KozGoPr6N-Regular,1.290322581,1.298494376,-18,0,67.0
U,KozGoPro-Regular,1.290322581,1.298494376,-18,0,67.0
U,KozMinPr6N-Regular,1.333333333,1.328869443,-21,0.5,73.0
U,KozMinPro-Regular,1.333333333,1.328869443,-21,0.5,73.0
U,Krungthep,1.342281879,1.336994856,-34,0.5,123.0
U,KufiStandardGK,1.351351351,1.357285039,-32,0.5,69.0
U,LaoMN,1.515151515,1.517378862,-39,0,106.0
U,LaoSangamMN,1.428571429,1.450327477,-51,1,68.0
U,LetterGothicStd,1.369863014,1.37754756,-6,1,98.0
U,LithosPro-Regular,1.379310345,1.37731798,-4,-0.5,98.0
U,Lucida Bright Demibold,1.351351351,1.353740375,-33,0.5,90.0
U,Lucida Bright Demibold Italic,1.351351351,1.351518297,-33,-10.5,126.0
U,Lucida Bright Italic,1.351351351,1.351297139,-33,-11,129.0
U,Lucida Bright Regular,1.351351351,1.353377016,-33,0,72.0
U,Lucida Sans Demibold,1.351351351,1.357285039,-34,1,89.0
U,Lucida Sans Regular,1.351351351,1.357285039,-33,0.5,69.0
U,Lucida Sans Typewriter Bold,1.351351351,1.364795884,-34,0.5,103.0
U,Lucida Sans Typewriter Regular,1.351351351,1.364071561,-34,0,91.0
U,LucidaBright,1.351351351,1.353377016,-33,0,72.0
U,LucidaGrande,1.351351351,1.357285039,-35,0.5,69.0
U,LucidaSans,1.351351351,1.357285039,-33,0.5,69.0
U,Luminari-Regular,1.315789474,1.218172745,-28,-1,107.0
U,MalayalamMN,1.515151515,1.517378862,-57,0,106.0
U,MalayalamSangamMN,1.428571429,1.450327477,-23,1,68.0
U,Marion-Regular,1.481481481,1.481397248,-8,-5,90.0
U,MarkerFelt-Thin,1.176470588,1.175298302,-10,-0.5,164.0
U,Menlo-Regular,1.351351351,1.359633448,-30,0.5,97.0
U,MesquiteStd,1.307189542,1.303533068,-1,1.5,207.0
U,MicrosoftSansSerif,1.369863014,1.384324744,-31,0.5,79.0
U,MinionPro-Regular,1.515151515,1.504111734,-14,-1,79.0
U,Monaco,1.282051282,1.297086098,-35,1,91.0
U,MonotypeGurmukhi,1.351351351,1.357285039,-22,0.5,69.0
U,Montserrat-Regular,1.418439716,1.421263326,-39,0.5,91.0
U,Mshtakan,1.481481481,1.484788007,-37,0.5,78.0
U,MshtakanBold,1.438848921,1.443884217,-34,1,98.0
U,MshtakanBoldOblique,1.459854015,1.460703649,-36,-13,124.0
U,MshtakanOblique,1.492537313,1.503372519,-40,-21,132.0
U,Muna,1.351351351,1.357285039,-4,0.5,69.0
U,MunaBlack,1.351351351,1.357285039,-4,1,89.0
U,MunaBold,1.351351351,1.357285039,-4,1,89.0
U,MyanmarMN,1.515151515,1.517378862,-52,0,106.0
U,MyanmarSangamMN,1.428571429,1.450327477,-39,1,68.0
U,MyriadArabic-Regular,2.040816327,2.058044128,-43,0.5,69.0
U,MyriadHebrew-Regular,1.459854015,1.470704313,-14,0.5,69.0
U,MyriadPro-Regular,1.459854015,1.471506347,-14,0,69.0
U,Nadeem,1.351351351,1.357285039,-29,0.5,69.0
U,NewPeninimMT,1.351351351,1.357285039,-3,0.5,69.0
U,Noteworthy-Light,1.123595506,1.125474972,-50,0.5,107.0
U,NotoNastaliqUrdu,1.351351351,1.357285039,-163,0.5,69.0
U,NuevaStd-Cond,1.6,1.599716912,-11,0,126.0
U,OCRAStd,1.290322581,1.290004454,0,0.5,89.0
U,Optima-Regular,1.438848921,1.423112574,-35,1,99.0
U,OratorStd,1.481481481,1.481003851,-1,0.5,143.0
U,OriyaMN,1.515151515,1.517378862,-39,0,106.0
U,OriyaSangamMN,1.219512195,1.24021996,-36,0.5,68.0
U,PTMono-Regular,1.418439716,1.412577162,-28,0.5,69.0
U,PTSans-Regular,1.418439716,1.40528931,-29,1,68.0
U,PTSerif-Regular,1.418439716,1.395899657,-44,1,74.0
U,Palatino-Roman,1.418439716,1.408397709,-19,1,89.0
U,Papyrus,1.459854015,1.474158176,-47,4.5,181.0
U,Phosphate-Inline,1.459854015,1.487611505,-46,0.5,137.0
U,PingFangHK-Regular,1.379310345,1.391330364,-51,0,83.0
U,PingFangSC-Regular,1.379310345,1.391330364,-51,0,83.0
U,PingFangTC-Regular,1.379310345,1.391330364,-51,0,83.0
U,PlantagenetCherokee,1.459854015,1.431334656,-3,0,88.0
U,PoplarStd,1.342281879,1.335955608,-2,0.5,170.0
U,PrestigeEliteStd-Bd,1.639344262,1.642658376,-11,1,87.0
U,Raanana,1.481481481,1.484788007,-11,0.5,78.0
U,RaananaBold,1.438848921,1.443884217,-9,1,98.0
U,Roboto-Regular,1.388888889,1.392625746,-32,-0.5,70.0
U,Rockwell-Regular,1.333333333,1.328011744,6,0.5,95.0
U,RosewoodStd-Regular,1.324503311,1.328300786,-15,-9.5,147.0
U,STHeitiSC-Medium,1.333333333,1.347612508,-5,0,76.0
U,STHeitiTC-Medium,1.333333333,1.347612508,-5,0,76.0
U,STIXGeneral-Regular,1.481481481,1.484381136,-61,0.5,79.0
U,STIXIntegralsD-Regular,1.351351351,1.357285039,-200,0.5,69.0
U,STIXIntegralsSm-Regular,1.351351351,1.357285039,-47,0.5,69.0
U,STIXIntegralsUp-Regular,1.351351351,1.357285039,-47,0.5,69.0
U,STIXIntegralsUpD-Regular,1.351351351,1.357285039,-200,0.5,69.0
U,STIXIntegralsUpSm-Regular,1.351351351,1.357285039,-47,0.5,69.0
U,STIXNonUnicode-Regular,1.351351351,1.357285039,-101,0.5,69.0
U,STIXSizeFiveSym-Regular,1.351351351,1.357285039,-35,0.5,69.0
U,STIXSizeFourSym-Regular,1.351351351,1.357285039,-257,0.5,69.0
U,STIXSizeOneSym-Regular,1.351351351,1.357285039,-120,0.5,69.0
U,STIXSizeThreeSym-Regular,1.351351351,1.357285039,-257,0.5,69.0
U,STIXSizeTwoSym-Regular,1.351351351,1.357285039,-188,0.5,69.0
U,STIXVariants-Regular,1.351351351,1.357285039,-47,0.5,69.0
U,STSong,1.550387597,1.529925851,-18,2.5,78.0
U,STSongti-SC-Regular,1.550387597,1.529925851,-49,3,80.0
U,Sana,1.351351351,1.357285039,-6,0.5,69.0
U,Sathu,1.282051282,1.298598776,-23,1,67.0
U,SavoyeLetPlain,1.515151515,1.471140498,-4,-5.5,137.0
U,Seravek,1.470588235,1.471667718,-39,0.5,75.0
U,ShreeDev0714,1.324503311,1.344704084,-29,0,68.0
U,SignPainter-HouseScript,1.5625,1.56017636,-17,-15,157.0
U,Silom,1.342281879,1.336994856,-28,0.5,123.0
U,SinhalaMN,1.515151515,1.517378862,-39,0,106.0
U,SinhalaSangamMN,1.428571429,1.450327477,-54,1,68.0
U,Skia-Regular,1.503759398,1.501613838,-21,0.5,86.0
U,SnellRoundhand,1.388888889,1.334622192,-28,-43,172.0
U,StencilStd,1.315789474,1.327682022,-3,-1,119.0
U,SukhumvitSet-Medium,1.470588235,1.472849679,-65,1,72.0
U,Superclarendon-Regular,1.315789474,1.330767393,-35,0.5,101.0
U,Symbol,1.351351351,1.357285039,1,0.5,69.0
U,Tahoma,1.351351351,1.35818516,-41,0.5,71.0
U,TamilMN,1.515151515,1.517378862,-39,0,106.0
U,TamilSangamMN,1.428571429,1.450327477,-15,1,68.0
U,TektonPro-Bold,1.503759398,1.50678574,-8,2,81.0
U,TeluguMN,1.515151515,1.517378862,-39,0,106.0
U,TeluguSangamMN,1.324503311,1.349660484,-39,0.5,68.0
U,Thonburi,1.282051282,1.297495346,-46,0.5,67.0
U,Times-Roman,1.481481481,1.484788007,-16,0.5,78.0
U,TimesNewRomanPS-BoldMT,1.470588235,1.482880242,-37,-1,97.0
U,TimesNewRomanPSMT,1.470588235,1.482508729,-37,1,82.0
U,TrajanPro-Regular,1.298701299,1.281950371,0,2,74.0
U,Trattatello,1.639344262,1.615598282,-98,0,101.0
U,Trebuchet-BoldItalic,1.369863014,1.37166371,-32,-10.5,107.0
U,TrebuchetMS,1.369863014,1.375560028,-33,0,76.0
U,Verdana,1.351351351,1.35818516,-41,1,73.0
U,Waseem,1.351351351,1.357285039,-25,0.5,69.0
U,WaseemLight,1.351351351,1.357285039,-25,0.5,69.0
U,Webdings,1.351351351,1.261447211,-30,-2,181.0
U,Wingdings-Regular,1.388888889,1.469388249,-32,1,171.0
U,Wingdings2,1.388888889,1.618312702,-36,0,196.0
U,Wingdings3,1.724137931,1.899762496,-49,0,212.0
U,Yantramanav-Regular,1.550387597,1.556239946,-49,0,73.0
U,ZapfDingbatsITC,1.351351351,1.357285039,-15,0.5,69.0
U,Zapfino,0.865800866,0.787688138,-54,-48.5,173.0
V,ACaslonPro-Regular,1.369863014,1.358742545,-5,-6,87.0
V,AGaramondPro-Regular,1.470588235,1.452846117,-10,-3,71.0
V,AdobeArabic-Regular,2.127659574,2.103309865,-61,0.5,81.0
V,AdobeDevanagari-Regular,1.639344262,1.616004432,-19,0.5,74.0
V,AdobeFanHeitiStd-Bold,1.307189542,1.294155249,-13,0,84.0
V,AdobeFangsongStd-Regular,1.333333333,1.32935918,-21,1,72.0
V,AdobeGothicStd-Bold,1.307189542,1.289151574,-13,-0.5,99.0
V,AdobeHebrew-Regular,1.481481481,1.469420142,-10,0.5,77.0
V,AdobeHeitiStd-Regular,1.307189542,1.294155249,-13,0,84.0
V,AdobeKaitiStd-Regular,1.333333333,1.328869443,-21,1,76.0
V,AdobeMingStd-Light,1.351351351,1.353526288,-21,0.5,75.0
V,AdobeMyungjoStd-Medium,1.360544218,1.369850432,-25,1,79.0
V,AdobeNaskh-Medium,2.150537634,2.10559556,-26,-1.5,88.0
V,AdobeSongStd-Light,1.5625,1.551189852,-40,0,71.0
V,AlBayan,1.388888889,1.357285039,-34,-0.5,67.0
V,AlNile,1.388888889,1.357285039,-12,-0.5,67.0
V,AlTarikh,1.388888889,1.357285039,25,-0.5,67.0
V,AmericanTypewriter,1.459854015,1.449054543,-35,1,97.0
V,AndaleMono,1.459854015,1.438215154,-30,0.5,71.0
V,Apple-Chancery,1.438848921,1.370502132,-59,-8.5,131.0
V,AppleBraille,1.324503311,1.297086098,-1,0.5,80.0
V,AppleColorEmoji,1.324503311,1.297086098,-29,0.5,80.0
V,AppleGothic,1.282051282,1.267837982,-13,-1,65.0
V,AppleMyungjo,1.351351351,1.360017343,-23,0,83.0
